geneSymbol,No Dox,DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7
MIR4475,0,0,0,0,0,0,0,0
LINC00683,0.00179998,0.001779153,0.001808087,0,0,0.003560852,0.002261477,0
AC005926.1,0,0,0,0,0,0,0,0
RP11-41O4.1,0.229015123,0.346246333,0.108322167,0.303163833,0.315552111,0.343925633,0.495834933,0.297939667
AC012003.1,0,0,0,0,0,0,0,0
RP11-640I15.1,0,0,0,0,0.055053,0,0,0
MIR4428,0,0,0,0,0,0,0,0
AL162311.1,0,0,0,0,0,0,0,0
RP11-172F10.1,0,0.021013817,0,0,0,0,0.015554187,0
AC002395.1,0,0,0,0,0,0,0,0
MIR5096,0,0,0,0,0,0,0,0
Z97632.1,0,0,0,0,0,0,0,0
RP11-715C4.1,0,0,0,0,0,0,0,0
RN7SL138P,0,0,0,0,0,0.134823667,0,0
AC034187.5,0,0,0,0,0,0,0,0
MIR4743,0,0,0,0,0,0,0,0
AC096763.1,0,0,0,0,0,0,0,0
RP11-41O4.2,0.260737333,0.567553333,0.281206,0.333195333,0.162015667,0.362679,0.227345,0.255736667
RP11-849F2.4,0,0,0,0,0,0,0,0
AL356865.2,0,0,0,0,0,0,0,0
UBL5P2,0,0,0.130299,0,0,0.143745,0,0
RP11-627G18.1,0,0,0,0,0,0,0,0
RN7SL682P,0,0,0,0,0,0,0,0
MIR3683,0,0,0,0,0,0,0,0
CTD-3096M3.2,0,0,0,0,0,0,0,0
RP11-1C8.6,0.147997333,0.192886,0.1859049,0.138996967,0.258159333,0.297961333,0.191904667,0.1796253
RP11-159D12.10,0.001009433,0.002465717,0.005370187,0,0.003282233,0.0012114,0.00098427,0.001058297
hsa-mir-3180-3,0,0,0,0,0,0,0,0
AC069276.1,0,0,0,0,0,0,0,0
AL136380.1,0,0,0,0,0,0,0,0
ARIH2P1,0,0,0,0,0,0,0,0
hsa-mir-744,0,0,0,0,0,0,0,0
MIR3118-5,0,0,0,0,0,0,0,0
CCDC144A,0.076777967,0.088302233,0.043202575,0.054235567,0.065748718,0.038267375,0.043938721,0.069994367
RP11-484N16.1,0.566990667,0.233469667,0.380688333,0.114469,0.035428333,0.140874667,0.192876,0.096563267
MIR4518,0,0,0,0,0,0,0,0
CTD-2008P7.6,0.048732667,0.015227667,0.014203767,0.0293654,0.019618767,0.005769767,0,0.010207833
MIR5093,0,0,0,0,0,0,0,0
RN7SL510P,0.076242333,0,0,0,0.08704,0,0,0.086714
AC012671.4,0,0,0,0,0,0,0,0
AC106899.1,0,0,0,0,0,0,0,0
AC007952.4,0,0,0,0.032119325,0,0,0.031837388,0
RP11-111H3.3,0,0.014829667,0.0112384,0,0,0.039958067,0,0
RP11-173M1.4,0.231867333,0.45137,0.309564,0.461255333,0.508151,0.497979333,0.549840333,0.337473667
MIR4668,0,0,0,0,0,0,0,0
RN7SL703P,0,0,0,0,0,0,0,0
MIR5692A1,0,0,0,0,0,0,0,0
AL080272.1,0,0,0,0,0,0,0,0
MIR3909,0,0,0,0,0,0,0,0
MIR4293,0,0,0,0,0,0,0,0
RN7SL733P,0,0,0,0,0,0,0,0
MIR4663,0,0,0,0,0,0,0,0
MIR3665,0,0,0,0,0,0,0,0
MIR4503,0,0,0,0,0,0,0,0
hsa-mir-4536-2,0,0,0,0,0,0,0,0
MIR4281,0,0,0,0,0,0,0,0
AL355353.1,0,0,0,0,0,0,0,0
AC117372.1,0,0,0,0,0,0,0,0
RP11-25O3.1,0,0,0,0,0,0,0,0
AL356019.1,0,0,0,0,0,0,0,0
AC118282.4,0,0,0,0,0,0,0,0
RN7SL17P,0,0,0,0,0,0,0,0
RP11-848P1.4,4.063726667,4.228076667,5.961716667,5.465116667,6.56663,4.47694,7.136486667,5.45949
RP5-890E16.4,0,0,0,0,0,0,0,0
RN7SL506P,0,0.071671667,0,0,0,0,0.051729333,0
AL353731.1,0,0,0,0,0,0,0,0
RN7SL349P,0.061613667,0.100079333,0,0,0,0,0.163852667,0.078437
AC019205.2,0,0,0,0,0,0,0,0
AC068641.1,0,0,0,0,0,0,0,0
AC018618.1,0,0,0,0,0,0,0,0
RN7SL192P,0,0.137426333,0.457553,0.124086667,0.389427333,0.122583,0.148966333,0.170551333
AL591471.1,0,0,0,0,0,0,0,0
MIR4776-1,0,0,0,0,0,0,0,0
AL117334.1,0,0,0,0,0,0,0,0
RP11-578C11.2,0,0,0,0,0,0,0,0
RP11-101O21.1,0.028629507,0.035783033,0.015871767,0,0.0494823,0.0184743,0,0
AL359771.1,0,0,0,0,0,0,0,0
AC017028.10,0,0,0,0,0,0,0,0
AC069243.1,0,0,0,0,0,0,0,0
RP11-218E15.1,0,0,0,0,0,0,0,0.251622333
RP11-51L5.3,0.0177989,0.0179793,0.0092029,0.0230033,0.031823167,0.065197167,0.032082667,0.0099395
RN7SL389P,0,0,0,0,0,0,0,0
RP11-1096G20.5,4.3541E-110,1.2901E-205,0.0219821,0.053894167,0.020311633,0.0528565,0.0210845,0.024475233
RP11-344E13.4,0,0,0,0,0,0,0,0
MIR3657,0,0,0,0,0,0,0,0
RP11-142O6.1,0.00811135,0.020107813,0.002273103,0.014370803,0.010156353,0.005465893,0.011885377,0.009955447
AC092849.1,0,0,0,0,0,0,0,0
RP11-710M11.1,0.33751,0.265172667,0.238456833,0.212430333,0.446815333,0.390086,0.281163333,0.194680033
AC026512.1,0,0,0,0,0,0,0,0
AC093165.1,0,0,0,0,0,0,0,0
AC095064.1,0,0,0,0,0,0,0,0
RP11-214O1.3,0,0,0,0,0,0,0,0
RP11-640N20.8,0,0,0,0,0,0,0,0
MIR5703,0,0,0,0,0,0,0,0
MIR5002,0,0,0,0,0,0,0,0
RP11-227G15.8,0.254266333,0.1784071,0.2666026,0.361860333,0.463308667,0.134417667,0.465686333,0.424808
AC016178.2,0,0,0,0,0,0,0,0
AC093430.1,0,0,0,0,0,0,0,0
CTB-41I6.1,0.099575333,0,0.028378867,0.030758633,0.111365333,0.227431333,0.0607401,0.031413367
AC027288.2,0,0,0,0,0,0,0,0
AC074389.1,0,0,0,0,0,0,0,0
MIR4740,0,0,0,0,0,0,0,0
AL122019.1,0,0,0,0,0,0,0,0
MIR4273,0,0,0,0,0,0,0,0
RP11-737O24.1,0.057449967,0.066762967,0.133203033,0.253205667,0.094889067,0.329914333,0.359187333,0.068846733
MIR3656,0,0,0,0,0,0,0,0
AC027307.2,0,0,0,0,0,0,0,0
AC113171.1,0,0,0,0,0,0,0,0
RP11-874J12.4,0.337466333,0.543835667,0.384719,0.321544333,0.231044333,0.409074,0.153162,0.139084
RP11-329L6.1,4.075543333,5.07108,3.500643333,5.760356667,4.54145,5.51412,4.640663333,4.00027
AL161731.1,0,0,0,0,0,0,0,0
CBX3P2,1.804037,1.741481,1.824675333,1.831108,1.260448333,1.302194333,1.320112667,1.573113
MIR3157,0,0,0,0,0,0,0,0
AL122127.4,0,0,0,0,0,0,0,0
AC092104.5,0,0,0,0,0,0,0,0
RP11-180P8.3,0.181413867,0.095536867,0.180987,0.1217408,0.122127633,0.038811533,0.063781567,0.081502667
RP11-88L24.4,0.040897433,0.011863533,0.189826333,0.046009533,0.072368567,0.032159667,0.042436067,0.003542167
MIR4636,0,0,0,0,0,0,0,0
RP1-66C13.2,0,0,0,0,0,0,0,0
MIR4424,0,0,0,0,0,0,0,0
RN7SL118P,0.281721667,0.248765,0.436955333,0.243231,0.361912333,0.297393333,0.062648,0.929078333
MIR4451,0,0,0,0,0,0,0,0
RN7SL593P,127.5622667,224.2941667,185.2277667,162.8114333,79.53546667,82.34986667,95.85006667,85.47603333
MIR3163,0,0,0,0,0,0,0,0
RN7SL343P,0,0,0,0,0,0,0,0
MIR4719,0,0,0,0,0,0,0,0
AC098784.2,0,0,0,0,0,0,0,0
RN7SL663P,0.052752667,0.244229333,0.061815667,0.056558333,0.163813,0.182775333,0.066536333,0.221033
AL442639.1,0,0,0,0,0,0,0,0
AC004520.1,0,0,0,0,0,0,0,0
MIR5580,0,0,0,0,0,0,0,0
AC008703.2,0,0,0,0,0,0,0,0
TBC1D3P5,0.00173276,0.006274594,0.018807772,0.027489608,0.02781321,0.002977757,0.021818327,0.00938192
MIR4264,0,0,0,0,0,0,0,0
MIR4746,0,0,0,0,0,0,0,0
RN7SL493P,0,0,0,0,0,0,0,0
AL359542.1,0,0,0,0,0,0,0,0
RP11-91I8.3,0,0,0,0,0,0,0,0
AC099778.1,0,0,0,0,0,0,0,0
RP13-991F5.2,0,0,0,0,0,0,0,0
RP11-149I2.4,0.2082183,0.1311712,0.1291725,0.176291867,0.165239567,0.057674667,0.1433664,0.132810367
AC046143.2,0,0,0,0,0,0,0,0
RP11-805L22.1,0,0,0,0,0,0,0,0
MIR3713,0,0,0,0,0,0,0,0
CTD-2015H3.2,0.035577667,0,0.041032967,0.0438532,0.059322667,0,0.0414058,0.021235567
AP003385.1,0,0,0,0,0,0,0,0
RN7SL590P,0,0,0,0,0,0,0,0
RN7SL142P,0,0,0,0,0,0,0,0
hsa-mir-3179-3,0,0,0,0,0,0,0,0
RN7SL765P,0,0,0,0.091475667,0,0,0,0
RP11-806L2.2,0,0.003079433,0,0,0,0,0,0
AC026318.1,0,0,0,0,0,0,0,0
hsa-mir-4259,0,0,0,0,0,0,0,0
MIR4724,0,0,0,0,0,0,0,0
RP11-173L6.1,0,0,0,0,0,0,0,0
MIR2392,0,0,0,0,0,0,0,0
AC010327.1,0,0,0,0,0,0,0,0
MIR3196,0,0,0,0,0,0,0,0
AC025165.1,0,0,0,0,0,0,0,0
RP11-822E23.2,0,0,0,0,0,0,0,0
RN7SL220P,0.048299333,0.068148333,0,0,0,0,0,0
AL031284.1,0,0,0,0,0,0,0,0
CTB-131K11.1,1.242366667,1.1963,1.961063333,1.721843333,2.716243333,1.824106667,2.839026667,1.97227
RP11-856M7.8,0,0,0,0,0,0,0,0
MIR4458,0,0,0,0,0,0,0,0
RP11-401F2.3,0.226795667,0.119632067,0.204725667,0.147739667,0.104231,0.154441267,0.300710667,0.104089167
AC106753.1,0,0,0,0,0,0,0,0
AC084262.3,0,0,0,0,0,0,0,0
RN7SL616P,0,0,0,0,0,0,0,0
MIR5197,0,0,0,0,0,0,0,0
CTD-2515C13.1,0.245708333,0.088242,0.090408,0,0.070697667,0.101311,0.108697333,0
AC092174.1,0,0,0,0,0,0,0,0
AC023157.1,0,0,0,0,0,0,0,0
AC010311.1,0,0,0,0,0,0,0,0
AL365214.1,0,0,0,0,0,0,0,0
FAM106CP,0.090342333,0,0.077677,0.0453535,0.043973667,0,0.0473002,0.058412667
RN7SL855P,0,0,0,0,0,0,0,0
RP11-178F10.3,0,0,0,0,0,0,0,0
CTD-2349P21.9,4.160443333,3.698423333,3.578223333,5.725933333,4.380276667,5.619946667,6.214946667,5.769833333
AC109335.1,0,0,0,0,0,0,0,0
AC092122.2,0,0,0,0,0,0,0,0
AC116533.3,0,0,0,0,0,0,0,0
MIR4641,0,0,0,0,0,0,0,0
RP11-17J14.2,0.024326967,0.0673583,0,0.065239667,0.171242,0.172035667,0.064524767,0.031799667
AC131951.1,0,0,0,0,0,0,0,0
RP11-995C19.2,0,0,0,0,0,0.024776233,0.0202772,0
RP11-45M22.5,0.0798406,0.1299703,0.109749333,0.158889333,0.258288333,0.085106333,0.114957,0.248503333
AC008536.1,0,0,0,0,0,0,0,0
AL138498.1,0,0,0,0,0,0,0,0
RP11-766H1.1,0.396937333,0.456185333,0.216101333,0.307341,0.561301,0.448726233,0.411680667,0.221567833
MIR5681A,0,0,0,0,0,0,0,0
RN7SL162P,0,0,0,0,0.154167,0,0.052604667,0
RP11-798G7.4,1.30278E-07,2.26357E-07,2.76017E-08,1.41354E-07,0,0,0.002971264,8.09093E-08
RP11-629E24.2,0.003593033,0,0,0,0,0,0,0.004106567
MIR4479,0,0,0,0,0,0,0,0
MIR3201,0,0,0,0,0,0,0,0
MIR3934,0,0,0,0,0,0,0,0
AC007435.1,0,0,0,0,0,0,0,0
AL590683.2,0,0,0,0,0,0,0,0
AC008166.1,0,0,0,0,0,0,0,0
RP11-874J12.3,0,0,0,0,0,0,0,0
MIR3689F,0,0,0,0,0,0,0,0
MIR4452,0,0,0,0,0,0,0,0
MIR4715,0,0,0,0,0,0,0,0
MIR4268,0,0,0,0,0,0,0,0
RAC1P1,0,0,0,0,0,0,0,0
RP11-650P15.1,0.040164333,0.055447167,0,0.094465333,0,0,0,0.0252562
RP11-805F19.4,0,0,0,0,0,0,0,0
MIR4650-2,0,0,0,0,0,0,0,0
AC090720.1,0,0,0,0,0,0,0,0
RP11-138P22.1,0,0,0,0,0,0,0.003611667,0.003148287
RP11-846F4.1,0,0,0,0,0,0,0,0
MIR4318,0,0,0,0,0,0,0,0
MIR4706,0,0,0,0,0,0,0,0
RN7SL235P,0,0,0,0,0,0,0,0
MIR3619,0,0,0,0,0,0,0,0
AL162571.1,0,0,0,0,0,0,0,0
RP11-40A13.1,0,0,0,0,0,0,0,0
RN7SL126P,0,0,0,0,0,0,0,0
CTD-2510F5.2,0,0,0,0,0,0,0,0
RP11-385D13.3,0.782467667,0.934544667,0.928058,0.909403,0.993318333,0.623602667,0.734255667,1.31222
AC078889.1,0,0,0,0,0,0,0,0
RN7SL772P,0,0,0,0,0,0,0,0
RP11-881L2.1,0,0,0,0,0,0,0,0
hsa-mir-5572,0,0,0,0,0,0,0,0
AC027811.1,0,0,0,0,0,0,0,0
RN7SL662P,0,0,0,0,0,0,0,0
MIR5701-2,0,0,0,0,0,0,0,0
AC137674.2,0,0,0,0,0,0,0,0
AL161645.1,0,0,0,0,0,0,0,0
RP11-526I8.2,0,0,0,0,0,0,0,0
AP002958.1,0,0,0,0,0,0,0,0
RN7SL857P,0,0,0,0,0,0,0,0
AL356020.1,0,0,0,0,0,0,0,0
RN7SL356P,0,0,0,0,0,0,0,0
RP11-527H14.2,0.010471467,0.012280398,0.007461384,0,0,0,0.003645697,0.008141827
MIR3145,0,0,0,0,0,0,0,0
AL137251.1,0,0,0,0,0,0,0,0
MIR4530,0,0,0,0,0,0,0,0
RP11-1007I13.4,0,0.028144285,0.006721034,0,0,0,0.004370114,0.034400933
CTD-2200P10.3,0,0,0,0,0,0,0,0
RP11-64J19.1,0,0,0,0,0,0,0,0
MIR4418,0,0,0,0,0,0,0,0
MIR3188,0,0,0,0,0,0,0,0
AC009994.2,0,0,0,0,0,0,0,0
MIR3618,0,0,0,0,0,0,0,0
AL049610.1,0,0,0,0,0,0,0,0
RN7SL377P,0,0,0,0,0,0,0,0.066559667
MIR5579,0,0,0,0,0,0,0,0
RP11-449D8.5,0,0,0,0,0,0,0,0
RP11-672L10.4,0,0,0,0,0,0,0,0
RN7SL830P,0,0,0,0,0,0,0,0
RP11-838N2.5,0,0,0.008915767,0.010135367,0,0,0,0
RP1-71H19.2,0,0,0.077291333,0,0.030810367,0,0.047782,0
MIR4254,0,0,0,0,0,0,0,0
MIR3166,0,0,0,0,0,0,0,0
MIR4527,0,0,0,0,0,0,0,0
MIR4478,0,0,0,0,0,0,0,0
AL355149.1,0,0,0,0,0,0,0,0
CTD-2382H12.2,0,0,0,0,0,0,0,0
AC027320.1,0,0,0,0,0,0,0,0
RP1-56K13.5,0,0,0.0131435,0,0,0,0,0.0209059
MIR4512,0,0,0,0,0,0,0,0
AC090692.1,0,0,0,0,0,0,0,0
AC022537.1,0,0,0,0,0,0,0,0
MIR4713,0,0,0,0,0,0,0,0
MIR4766,0,0,0,0,0,0,0,0
AL133269.1,0,0,0,0,0,0,0,0
AL928742.2,0,0,0,0,0,0,0,0
RP11-583F2.5,0,0,0,0,0,0,0,0
RP11-466A19.3,0,0,0,0,0,0,0,0
RP11-6N17.3,0.069926067,0.047367667,0.087974667,0.099055667,0.079307133,0.181821333,0.124689667,0.042817
RP11-476K15.1,0.585876667,0.716520333,0.698950333,0.847393333,0.739027,0.835276,0.640941667,0.511876333
RP11-856M7.6,0,0,0,0,0,0,0,0
LONRF2P1,0,0,0,0,0.010678333,0,0,0
AP001010.1,0,0,0,0,0,0,0,0
AL445531.1,0,0,0,0,0,0,0,0
AC078899.8,0,0,0,0,0,0,0,0
RN7SL176P,0.154959267,0.199822333,0,0,0,0,0,0
MIR4703,0,0,0,0,0,0,0,0
RFWD2P1,0,0,0,0,0,0,0,0
RP11-94B19.4,0,0,0,0,0,0,0,0
AP003558.1,0,0,0,0,0,0,0,0
MIR3692,0,0,0,0,0,0,0,0
MIR4742,0,0,0,0,0,0,0,0
MIR4642,0,0,0,0,0,0,0,0
MIR5001,0,0,0,0,0,0,0,0
AC104841.1,0,0,0,0,0,0,0,0
AC084859.1,0,0,0,0,0,0,0,0
RN7SL202P,0,0,0,0,0,0,0,0
RN7SL137P,0,0.055529333,0,0,0,0,0,0
AC022716.1,0,0,0,0,0,0,0,0
AC006116.1,0,0,0,0,0,0,0,0
MIR4726,0,0,0,0,0,0,0,0
AC006432.1,0,0,0,0,0,0,0,0
MIR3972,0,0,0,0,0,0,0,0
AC096887.1,0,0,0,0,0,0,0,0
AC090340.1,0,0,0,0,0,0,0,0
AC145124.1,0,0,0,0,0,0,0,0
MIR3676,0,0,0,0,0,0,0,0
MIR4754,0,0,0,0,0,0,0,0
RP11-20B24.4,0.006526133,0.027108433,0.006579567,0.034109633,0.036205133,0.0339078,0.080768167,0
MIR3677,0,0,0,0,0,0,0,0
RP11-927P21.2,0.0293373,0,0.047910833,0.039042067,0.0462276,0,0,0.0515402
MIR4299,0,0,0,0,0,0,0,0
RP11-51L5.4,0,0,0,0,0,0,0,0
RP11-112H10.6,1.064197667,0.811364,0.619864,0.881644667,0.760564,0.755949333,0.577183667,0.683708333
MIR3126,0,0,0,0,0,0,0,0
AL357519.2,0,0,0,0,0,0,0,0
RP11-138I1.3,0.040574,0,0.049429667,0,0,0,0,0
AC107025.1,0,0,0,0,0,0,0,0
RP11-1376P16.1,0.035005,0,0,0,0,0,0.047782,0
MIR3908,0,0,0,0,0,0,0,0
AC104066.1,0,0,0,0,0,0,0,0
AL583842.3,0,0,0,0,0,0,0,0
MIR3169,0,0,0,0,0,0,0,0
RP11-160E2.21,0,0.296764333,0.257357,0,0,0,0.268474,0
MIR4739,0,0,0,0,0,0,0,0
MIR4325,0,0,0,0,0,0,0,0
RP11-849N15.4,0.063443467,0.0205422,0.019864967,0.063348767,0.0341516,0.020468567,0.022019733,0.0177634
MIR5692C2,0,0,0,0,0,0,0,0
AC097452.1,0,0,0,0,0,0,0,0
RN7SL637P,0,0,0,0,0,0,0,0
AC113342.1,0,0,0,0,0,0,0,0
RP11-822E23.3,0,0,0,0,0,0,0,0
AL606923.1,0,0,0,0,0,0,0,0
MIR4297,0,0,0,0,0,0,0,0
RP11-258F1.1,0.060689747,0.037004533,0.01262435,0.064360167,0.070934633,0.027874067,0.088157233,0.130778
AL139151.1,0,0,0,0,0,0,0,0
RP5-1148A21.3,0.187640333,0.159462,0.098128667,0.1185014,0.127635,0.0982164,0.1086316,0.121870467
AL590558.1,0,0,0,0,0,0,0,0
AL358354.1,0,0,0,0,0,0,0,0
AL117337.1,0,0,0,0,0,0,0,0
AC139453.1,0,0,0,0,0,0,0,0
AL356261.1,0,0,0,0,0,0,0,0
AC079398.1,0,0,0,0,0,0,0,0
MIR4274,0,0,0,0,0,0,0,0
RP11-1109M24.15,0,0,0,0,0,0,0,0
snoZ6,0,0,0,0,0,0,0,0
RP11-19M12.2,0,0,0,0,0,0,0,0
RN7SL626P,0,0,0,0,0,0,0,0
RP11-30L3.2,0,0,0,0,0,0,0,0
AC105339.2,0,0,0,0,0,0,0,0
MIR3945,0,0,0,0,0,0,0,0
AL512655.1,0,0,0,0,0,0,0,0
AL139396.1,0,0,0,0,0,0,0,0
AC005702.4,0,0,0,0,0,0,0,0
MIR4490,0,0,0,0,0,0,0,0
MIR4498,0,0,0,0,0,0,0,0
MIR4437,0,0,0,0,0,0,0,0
AL122127.5,0,0,0,0,0,0,0,0
PSMD7P1,0,0,0,0,0,0,0.016044867,0
RP11-661O13.1,0.0100765,0,0,0,0,0.0116208,0,0
RP11-214O1.2,0.0549432,0.0776025,0.140267,0.024516567,0.040504133,0.116210333,0.0721169,0.133811333
RN7SL48P,0,0,0,0.060311667,0,0,0,0.060064667
RP11-398J5.1,0,0,0,0,0,0,0,0
hsa-mir-3149,0,0,0,0,0,0,0,0
AC009695.1,0,0,0,0,0,0,0,0
MYO15B,7.207672495,4.794217318,15.91593915,10.66912584,18.06251703,7.192316464,14.82699253,13.54906133
MIR5090,0,0,0,0,0,0,0,0
RP11-855A2.3,0,0,0,0,0,0,0,0
RP11-466A19.1,0,0,0,0.003029207,0.003012507,0,0.002540467,0.002935133
MIR4676,0,0,0,0,0,0,0,0
RN7SL14P,0,0,0,0,0,0,0,0
MIR5695,0,0,0,0,0,0,0,0
MIR3940,0,0,0,0,0,0,0,0
AC108721.2,0,0,0,0,0,0,0,0
AC004824.1,0,0,0,0,0,0,0,0
AC015688.3,5.30721E-16,2.77514E-22,1.00666E-07,8.86107E-18,1.91973E-58,0.107246,0.053623163,4.40763E-34
RP11-534N16.1,0.110148557,0.087695172,0.026217086,0.027055049,0.066201651,0.055042083,0.051014589,0.031122433
RN7SL773P,0,0.056518333,0.067999667,0.074126333,0,0,0,0.066058333
AL732314.1,0,0,0,0,0,0,0,0
AL359922.1,0,0,0,0,0,0,0,0
TBC1D29,1.665086918,1.506403915,2.892607655,1.914397146,1.644866962,1.211395368,1.395536784,0.673133808
AP003471.3,0,0,0,0,0,0,0,0
RP11-260A9.4,1.718426667,1.60502,1.613726667,1.776416667,2.400083333,2.97795,3.170566667,3.608916667
MIR4691,0,0,0,0,0,0,0,0
MIR4757,0,0,0,0,0,0,0,0
AL138796.1,0,0,0,0,0,0,0,0
MIR4708,0,0,0,0,0,0,0,0
RP11-94B19.6,0,0.0211918,0.091076767,0.025997533,0.018201067,0.024680133,0.055585333,0.023351467
RP11-131K5.1,0.118918567,0.064393733,0.111430333,0.070310967,0.074326867,0.0655758,0.023826367,0.0800893
MIR3135A,0,0,0,0,0,0,0,0
RP11-1109M24.7,0,0,0,0,0,0,0,0
RN7SL46P,0,0,0,0,0,0,0,0
MIR4645,0,0,0,0,0,0,0,0
MIR3661,0,0,0,0,0,0,0,0
RP11-690G19.3,1.174263333,1.288946667,2.406103333,2.116073333,3.00469,4.06285,4.998893333,2.46727
RN7SL524P,0,0.131820333,0.052761,0.131091,0.104539333,0,0,0.056654
MIR5680,0,0,0,0,0,0,0,0
AC092962.1,0,0,0,0,0,0,0,0
MIR3680-2,0,0,0,0,0,0,0,0
MIR4464,0,0,0,0,0,0,0,0
MIR3194,0,0,0,0,0,0,0,0
AL033528.1,0,0,0,0,0,0,0,0
CTD-2582D11.1,0,0,0,0,0,0,0,0
RP11-678G15.2,0,0,0,0,0,0,0,0
AC016727.1,0,0,0,0,0,0,0,0
AL353751.1,0,0,0,0,0,0,0,0
RN7SL619P,0.492668333,0.18294,0.085329667,0,0.092475,0.094123333,0.099900333,0.248801333
RP11-19P22.10,0,0,0,0,0,0,0,0
AC091738.2,0,0,0,0,0,0,0,0
RP11-321M21.1,0,0,0,0,0,0,0,0
RP11-218M11.6,0.0102316,0,0,0,0,0,0,0
MIR4646,0,0,0,0,0,0,0,0
SH3GL1P1,1.224083333,1.363067,1.415962667,1.617827,2.388357333,1.198388333,1.273954333,1.92623
AC068312.1,0,0,0,0,0,0,0,0
MIR4444-1,0,0,0,0,0,0,0,0
MIR3663,0,0,0,0,0,0,0,0
RP11-715F3.2,0.451726667,0.431489667,0.369577,0.552983333,0.231404733,0.338638,0.343819333,0.406261333
RP1-66C13.3,0,0,0,0,0,0,0,0
RN7SL839P,0,0,0,0,0,0,0,0
AL137008.1,0,0,0,0,0,0,0,0
RN7SL7P,0,0,0.052761,0.057003333,0,0,0,0
RP11-744K17.9,0,0,0,0,0,0.001920887,0.004252003,0
AC078816.1,0,0,0,0,0,0,0,0
AP003356.1,0,0,0,0,0,0,0,0
AL135791.1,0,0,0,0,0,0,0,0
RP11-521L9.2,0.010972133,0.031865367,0.012998533,0.0631255,0.026835733,0.015860167,0.012723033,0.027506667
MIR4419A,0,0,0,0,0,0,0,0
RP1-77H15.1,0.0416942,0.0378963,0.1010047,0.058325067,0.0754817,0.042827267,0.011518067,0.050298167
RP11-61L19.1,0.0218915,0.010520757,0.008118823,0.006428163,0.017985967,0.017052977,0.013254313,0.015711153
RP11-744K17.3,0,0,0,0,0,0,0,0
MIR548H5,0,0,0,0,0,0,0,0
MIR548AE1,0,0,0,0,0,0,0,0
RP11-449D8.3,0,0,0,0,0,0,0,0
MIR3118-3,0,0,0,0,0,0,0,0
AF196779.1,0,0,0,0,0,0,0,0
AP000868.1,0,0,0,0,0,0,0,0
AL356750.1,0,0,0,0,0,0,0,0
AC118063.1,0,0,0,0,0,0,0,0
RP11-454P7.1,0,0,0,0,0,0,0,0
RP13-104F24.1,5.733313333,3.786553333,5.647363333,4.737806667,6.52557,3.81624,7.956943333,5.92292
RP11-6N17.2,0.028696867,0.022988633,0.052192167,0.051625167,0.062030767,0.047028367,0.066203967,0.076178467
AL928874.1,0,0,0,0,0,0,0,0
RP11-599B13.7,0.040601333,0.0939,0.0463259,0.0520134,0.086345,0.050364567,0.079864,0.068920967
AL590085.1,0,0,0,0,0,0,0,0
CTD-2200P10.1,0.0060037,0.008726267,0.007079667,0,0.008289233,0,0.009352533,0
MIR3689E,0,0,0,0,0,0,0,0
RN7SL712P,0,0,0,0,0,0,0,0
RN7SL661P,0,0,0,0,0,0,0,0
CTD-2008P7.8,0.011003767,0.0043242,0.0043159,0.010393333,0.014195433,0.010532467,0.0057162,0.004585533
AL445464.1,0,0,0,0,0,0,0,0
RP11-838N2.4,0.040243474,0.0169679,0.516254246,0.988514183,2.032244293,1.491006856,2.312611578,1.296840678
RP11-1109M24.8,0,0,0,0,0,0,0,0
Z97055.1,0,0,0,0,0,0,0,0
AP001634.1,0,0,0,0,0,0,0,0
RP11-121A13.3,0,0.159651333,0,0,0.119795,0,0,0
RP11-543H23.2,0,0,0,0,0,0,0,0
AL360007.1,0,0,0,0,0,0,0,0
RP11-862L9.3,0.0542651,0.123070033,0.1022928,0.0714227,0.039147,0.0977724,0.071183967,0.149471667
RP11-793A3.2,0,0,0,0,0,0,0,0
AC083906.2,0,0,0,0,0,0,0,0
RP11-370A5.1,0.045416062,0.06018057,0,0.073642512,0,0.070626878,0,0.017575567
MIR4482-1,0,0,0,0,0,0,0,0
ITM2BP1,0,0,0,0.014281867,0,0,0,0
AP003096.1,0,0,0,0,0,0,0,0
MIR3910-2,0,0,0,0,0,0,0,0
AF186996.2,0,0,0,0,0,0,0,0
RP11-557B23.3,0,0,0,0,0,0,0,0
AP000719.1,0,0,0,0,0,0,0,0
AC097506.1,0,0,0,0,0,0,0,0
AC004595.1,0,0,0,0,0,0,0,0
RN7SL123P,0,0,0,0.074126333,0,0,0,0.185276667
AC116606.1,0,0,0,0,0,0,0,0
RP11-848P1.9,3.794026475,3.107150153,4.185361127,3.882644677,3.905272913,4.135659971,4.63139132,4.09024664
AP002761.1,0,0,0,0,0,0,0,0
AL031005.1,0,0,0,0,0,0,0,0
MIR4517,0,0,0,0,0,0,0,0
RP6-114E22.1,0,0,0,0,0,0,0,0
RP11-19P22.8,0,0,0,0,0,0,0,0.013871767
RN7SL408P,0,0,0,0,0,0,0,0
RP11-1148O4.1,0.133702567,0.262347667,0.200251333,0.398662667,0.462089,0.394414333,0.300178667,0.493932
RP1-41C23.1,0,0,0.018298533,0.018971967,0,0,0,0
RP11-1090M7.2,0,0,0,0,0,0,0,0
AL353662.4,0,0,0,0,0,0,0,0
RP11-744K17.2,0,0,0,0.002278203,0,0,0,0
