tumors	patients	mock_pseudospace	tumors	patients	tgfb_pseudospace
OV	OV.TCGA.24.1464.01A.01R.1566.13	55.2303413307102	OV	OV.TCGA.24.1464.01A.01R.1566.13	46.9486155280065
OV	OV.TCGA.24.1467.01A.01R.1566.13	50.7742827641995	OV	OV.TCGA.24.1467.01A.01R.1566.13	47.2272264748228
OV	OV.TCGA.24.1469.01A.01R.1566.13	74.8320538943485	OV	OV.TCGA.24.1469.01A.01R.1566.13	84.8380223547412
OV	OV.TCGA.24.1470.01A.01R.1566.13	46.6432303067041	OV	OV.TCGA.24.1470.01A.01R.1566.13	59.3506175689529
OV	OV.TCGA.24.1471.01A.01R.1566.13	59.4460980461424	OV	OV.TCGA.24.1471.01A.01R.1566.13	42.6332725801965
OV	OV.TCGA.24.1474.01A.01R.1566.13	79.5720495199326	OV	OV.TCGA.24.1474.01A.01R.1566.13	88.3861182627876
OV	OV.TCGA.24.1549.01A.01R.1566.13	81.8928658347966	OV	OV.TCGA.24.1549.01A.01R.1566.13	76.7729056154638
OV	OV.TCGA.24.1550.01A.01R.1566.13	85.4243627614771	OV	OV.TCGA.24.1550.01A.01R.1566.13	72.0241769352365
OV	OV.TCGA.24.1551.01A.01R.1566.13	41.4948852592857	OV	OV.TCGA.24.1551.01A.01R.1566.13	37.892617845146
OV	OV.TCGA.24.1552.01A.01R.1566.13	45.6222888772284	OV	OV.TCGA.24.1552.01A.01R.1566.13	54.5289789520831
OV	OV.TCGA.24.1562.01A.01R.1566.13	58.2607440351825	OV	OV.TCGA.24.1562.01A.01R.1566.13	45.363154998577
OV	OV.TCGA.24.1563.01A.01R.1566.13	51.9981122448259	OV	OV.TCGA.24.1563.01A.01R.1566.13	41.6492617227483
OV	OV.TCGA.24.1565.01A.01R.1566.13	46.448162660759	OV	OV.TCGA.24.1565.01A.01R.1566.13	29.3169858311581
OV	OV.TCGA.24.1603.01A.01R.1566.13	79.0696664418437	OV	OV.TCGA.24.1603.01A.01R.1566.13	65.6606622095028
OV	OV.TCGA.24.1616.01A.01R.1566.13	61.1790633918363	OV	OV.TCGA.24.1616.01A.01R.1566.13	48.1667195484456
OV	OV.TCGA.24.1842.01A.01R.1567.13	67.5641056504736	OV	OV.TCGA.24.1842.01A.01R.1567.13	65.6718018012374
OV	OV.TCGA.24.1843.01A.01R.1567.13	82.4811559024004	OV	OV.TCGA.24.1843.01A.01R.1567.13	83.7196843673427
OV	OV.TCGA.24.1844.01A.01R.1567.13	51.2806601389628	OV	OV.TCGA.24.1844.01A.01R.1567.13	39.9403928235245
OV	OV.TCGA.24.1845.01A.01R.1567.13	61.2307404581016	OV	OV.TCGA.24.1845.01A.01R.1567.13	53.1052475484296
OV	OV.TCGA.24.1846.01A.01R.1567.13	63.967471462972	OV	OV.TCGA.24.1846.01A.01R.1567.13	46.5870577979417
OV	OV.TCGA.24.1847.01A.01R.1566.13	42.9776598708095	OV	OV.TCGA.24.1847.01A.01R.1566.13	45.4098884426631
OV	OV.TCGA.24.1850.01A.01R.1567.13	46.6368549545132	OV	OV.TCGA.24.1850.01A.01R.1567.13	51.9422574640866
OV	OV.TCGA.24.2024.01A.02R.1568.13	60.6868222629512	OV	OV.TCGA.24.2024.01A.02R.1568.13	51.4492662922856
OV	OV.TCGA.24.2033.01A.01R.1568.13	52.1894556816911	OV	OV.TCGA.24.2033.01A.01R.1568.13	42.2913366462186
OV	OV.TCGA.24.2035.01A.01R.1568.13	57.2262132771565	OV	OV.TCGA.24.2035.01A.01R.1568.13	43.3969488245675
OV	OV.TCGA.24.2038.01A.01R.1568.13	56.5019509151323	OV	OV.TCGA.24.2038.01A.01R.1568.13	37.5360854481246
OV	OV.TCGA.24.2254.01A.01R.1568.13	49.9056717737783	OV	OV.TCGA.24.2254.01A.01R.1568.13	40.685206941098
OV	OV.TCGA.24.2261.01A.01R.1568.13	74.9428149136232	OV	OV.TCGA.24.2261.01A.01R.1568.13	75.0833234754221
OV	OV.TCGA.24.2262.01A.01R.1568.13	48.6890661382802	OV	OV.TCGA.24.2262.01A.01R.1568.13	43.9502583241371
OV	OV.TCGA.24.2267.01A.01R.1568.13	51.1577273334883	OV	OV.TCGA.24.2267.01A.01R.1568.13	41.5493752766892
OV	OV.TCGA.24.2271.01A.01R.1568.13	40.4004092647166	OV	OV.TCGA.24.2271.01A.01R.1568.13	44.5010060965685
OV	OV.TCGA.24.2280.01A.01R.1568.13	60.226713386744	OV	OV.TCGA.24.2280.01A.01R.1568.13	48.9285453727451
OV	OV.TCGA.24.2281.01A.01R.1568.13	54.6979642669763	OV	OV.TCGA.24.2281.01A.01R.1568.13	53.1510867399952
OV	OV.TCGA.24.2288.01A.01R.1568.13	49.3205551251094	OV	OV.TCGA.24.2288.01A.01R.1568.13	46.628112133359
OV	OV.TCGA.24.2289.01A.01R.1568.13	45.1233415375546	OV	OV.TCGA.24.2289.01A.01R.1568.13	43.1562327173119
OV	OV.TCGA.24.2290.01A.01R.1568.13	45.077438926476	OV	OV.TCGA.24.2290.01A.01R.1568.13	47.4443115222118
OV	OV.TCGA.24.2293.01A.01R.1568.13	59.0277930236317	OV	OV.TCGA.24.2293.01A.01R.1568.13	52.5581197347047
OV	OV.TCGA.24.2298.01A.01R.1569.13	45.7071520128003	OV	OV.TCGA.24.2298.01A.01R.1569.13	34.2054917748939
OV	OV.TCGA.25.1312.01A.01R.1565.13	40.6575092470959	OV	OV.TCGA.25.1312.01A.01R.1565.13	36.3577614496609
OV	OV.TCGA.25.1313.01A.01R.1565.13	38.3834400696894	OV	OV.TCGA.25.1313.01A.01R.1565.13	33.0379418628322
OV	OV.TCGA.25.1315.01A.01R.1565.13	82.160138830445	OV	OV.TCGA.25.1315.01A.01R.1565.13	73.1678670201414
OV	OV.TCGA.25.1319.01A.01R.1565.13	55.2181592134267	OV	OV.TCGA.25.1319.01A.01R.1565.13	41.3062524341136
OV	OV.TCGA.25.1320.01A.01R.1565.13	56.5950029735166	OV	OV.TCGA.25.1320.01A.01R.1565.13	63.435772912601
OV	OV.TCGA.25.1322.01A.01R.1565.13	55.8248321784015	OV	OV.TCGA.25.1322.01A.01R.1565.13	60.4247143184983
OV	OV.TCGA.25.1323.01A.01R.1565.13	47.0203145115465	OV	OV.TCGA.25.1323.01A.01R.1565.13	54.1875698162072
OV	OV.TCGA.25.1329.01A.01R.1565.13	48.6340223287566	OV	OV.TCGA.25.1329.01A.01R.1565.13	52.8175438786872
OV	OV.TCGA.25.2042.01A.01R.1568.13	47.2684122115324	OV	OV.TCGA.25.2042.01A.01R.1568.13	52.7771517240364
OV	OV.TCGA.25.2391.01A.01R.1569.13	53.1517707235029	OV	OV.TCGA.25.2391.01A.01R.1569.13	52.5028570546197
OV	OV.TCGA.25.2392.01A.01R.1569.13	39.8114606778944	OV	OV.TCGA.25.2392.01A.01R.1569.13	45.65859033146
OV	OV.TCGA.25.2393.01A.01R.1569.13	72.3318599226055	OV	OV.TCGA.25.2393.01A.01R.1569.13	78.9552233922067
OV	OV.TCGA.25.2396.01A.01R.1569.13	57.8282336523432	OV	OV.TCGA.25.2396.01A.01R.1569.13	43.9408080476602
OV	OV.TCGA.25.2398.01A.01R.1569.13	44.1419970917115	OV	OV.TCGA.25.2398.01A.01R.1569.13	52.0687991928933
OV	OV.TCGA.25.2399.01A.01R.1569.13	60.1793035043426	OV	OV.TCGA.25.2399.01A.01R.1569.13	50.2141850255049
OV	OV.TCGA.25.2400.01A.01R.1569.13	39.1430069268142	OV	OV.TCGA.25.2400.01A.01R.1569.13	41.0354639685389
OV	OV.TCGA.25.2401.01A.01R.1569.13	54.2947232191171	OV	OV.TCGA.25.2401.01A.01R.1569.13	48.0531246698596
OV	OV.TCGA.25.2404.01A.01R.1569.13	44.115071949799	OV	OV.TCGA.25.2404.01A.01R.1569.13	41.9240817151365
OV	OV.TCGA.29.1688.01A.01R.1566.13	61.6644659795842	OV	OV.TCGA.29.1688.01A.01R.1566.13	61.4691555184452
OV	OV.TCGA.29.1690.01A.01R.1566.13	58.6150958147172	OV	OV.TCGA.29.1690.01A.01R.1566.13	40.1136974558249
OV	OV.TCGA.29.1691.01A.01R.1566.13	89.2343620154425	OV	OV.TCGA.29.1691.01A.01R.1566.13	85.7602523832281
OV	OV.TCGA.29.1693.01A.01R.1567.13	59.2349246500668	OV	OV.TCGA.29.1693.01A.01R.1567.13	44.8204767734659
OV	OV.TCGA.29.1694.01A.01R.1567.13	41.4350126736441	OV	OV.TCGA.29.1694.01A.01R.1567.13	34.3229570577999
OV	OV.TCGA.29.1695.01A.01R.1567.13	65.3039251165848	OV	OV.TCGA.29.1695.01A.01R.1567.13	63.8613555049798
OV	OV.TCGA.29.1696.01A.01R.1567.13	60.5523756876859	OV	OV.TCGA.29.1696.01A.01R.1567.13	42.7475756061564
OV	OV.TCGA.29.1697.01A.01R.1567.13	92.7534730695684	OV	OV.TCGA.29.1697.01A.01R.1567.13	86.6481186963359
OV	OV.TCGA.29.1701.01A.01R.1567.13	82.7404887757344	OV	OV.TCGA.29.1701.01A.01R.1567.13	72.593164313284
OV	OV.TCGA.29.1703.01A.01R.1567.13	52.9263471302578	OV	OV.TCGA.29.1703.01A.01R.1567.13	42.4860473193393
OV	OV.TCGA.29.1705.01A.01R.1567.13	57.1048412413288	OV	OV.TCGA.29.1705.01A.01R.1567.13	42.9022045683561
OV	OV.TCGA.29.1710.01A.02R.1567.13	40.1574141795674	OV	OV.TCGA.29.1710.01A.02R.1567.13	38.4953523573118
OV	OV.TCGA.29.1711.01A.01R.1567.13	38.9776271708322	OV	OV.TCGA.29.1711.01A.01R.1567.13	36.9208912271782
OV	OV.TCGA.29.1761.01A.01R.1567.13	72.1982875476661	OV	OV.TCGA.29.1761.01A.01R.1567.13	58.3635051844078
OV	OV.TCGA.29.1762.01A.01R.1567.13	94.3833090729612	OV	OV.TCGA.29.1762.01A.01R.1567.13	85.5674720436302
OV	OV.TCGA.29.1763.01A.02R.1567.13	63.2085704429551	OV	OV.TCGA.29.1763.01A.02R.1567.13	48.9287408516315
OV	OV.TCGA.29.1766.01A.01R.1567.13	57.4143939248168	OV	OV.TCGA.29.1766.01A.01R.1567.13	47.5657976269107
OV	OV.TCGA.29.1768.01A.01R.1567.13	62.5264357734351	OV	OV.TCGA.29.1768.01A.01R.1567.13	48.2358839558511
OV	OV.TCGA.29.1769.01A.01R.1567.13	72.4729485611045	OV	OV.TCGA.29.1769.01A.01R.1567.13	68.6212451830688
OV	OV.TCGA.29.1770.01A.01R.1567.13	61.8386108663851	OV	OV.TCGA.29.1770.01A.01R.1567.13	53.1721573759015
OV	OV.TCGA.29.1774.01A.01R.1567.13	54.4468480180945	OV	OV.TCGA.29.1774.01A.01R.1567.13	55.9423172343598
OV	OV.TCGA.29.1776.01A.01R.1567.13	35.1120927299944	OV	OV.TCGA.29.1776.01A.01R.1567.13	32.0539169029648
OV	OV.TCGA.29.1777.01A.01R.1567.13	56.7898063287257	OV	OV.TCGA.29.1777.01A.01R.1567.13	45.1860598578465
OV	OV.TCGA.29.1778.01A.01R.1567.13	48.3989821547945	OV	OV.TCGA.29.1778.01A.01R.1567.13	40.1861248546434
OV	OV.TCGA.29.1781.01A.01R.1567.13	75.7237528433543	OV	OV.TCGA.29.1781.01A.01R.1567.13	63.0377186979752
OV	OV.TCGA.29.1783.01A.01R.1567.13	53.440045202176	OV	OV.TCGA.29.1783.01A.01R.1567.13	36.061321103616
OV	OV.TCGA.29.1784.01A.02R.1567.13	72.9481248492184	OV	OV.TCGA.29.1784.01A.02R.1567.13	62.5759057439197
OV	OV.TCGA.29.1785.01A.01R.1567.13	45.1552647909466	OV	OV.TCGA.29.1785.01A.01R.1567.13	40.1124744831916
OV	OV.TCGA.29.2427.01A.01R.1569.13	48.1301867755315	OV	OV.TCGA.29.2427.01A.01R.1569.13	47.0272278595158
OV	OV.TCGA.29.A5NZ.01A.11R.A406.31	59.8959520457798	OV	OV.TCGA.29.A5NZ.01A.11R.A406.31	68.0214353697698
PRAD	PRAD.TCGA.2A.A8VL.01A.21R.A37L.07	54.3509511375284	PRAD	PRAD.TCGA.2A.A8VL.01A.21R.A37L.07	40.7591224320202
PRAD	PRAD.TCGA.2A.A8VO.01A.11R.A37L.07	46.819330463559	PRAD	PRAD.TCGA.2A.A8VO.01A.11R.A37L.07	42.4279286585803
PRAD	PRAD.TCGA.2A.A8VT.01A.11R.A37L.07	50.6234054543638	PRAD	PRAD.TCGA.2A.A8VT.01A.11R.A37L.07	39.0821746955152
PRAD	PRAD.TCGA.2A.A8VV.01A.11R.A37L.07	57.8313178020939	PRAD	PRAD.TCGA.2A.A8VV.01A.11R.A37L.07	43.9691481597668
PRAD	PRAD.TCGA.2A.A8VX.01A.11R.A37L.07	48.4752010860041	PRAD	PRAD.TCGA.2A.A8VX.01A.11R.A37L.07	39.6093454877486
PRAD	PRAD.TCGA.2A.A8W1.01A.11R.A37L.07	43.7367036504651	PRAD	PRAD.TCGA.2A.A8W1.01A.11R.A37L.07	38.3776872095971
PRAD	PRAD.TCGA.2A.A8W3.01A.11R.A37L.07	53.7871724062372	PRAD	PRAD.TCGA.2A.A8W3.01A.11R.A37L.07	46.8551747261044
PRAD	PRAD.TCGA.2A.AAYF.01A.11R.A41O.07	48.4946089524132	PRAD	PRAD.TCGA.2A.AAYF.01A.11R.A41O.07	43.8057115057874
PRAD	PRAD.TCGA.2A.AAYO.01A.11R.A41O.07	60.6489400299456	PRAD	PRAD.TCGA.2A.AAYO.01A.11R.A41O.07	44.9898270961786
PRAD	PRAD.TCGA.2A.AAYU.01A.11R.A41O.07	53.9397142067351	PRAD	PRAD.TCGA.2A.AAYU.01A.11R.A41O.07	45.3271413369241
UCEC	UCEC.TCGA.2E.A9G8.01A.11R.A40A.07	85.5575792167885	UCEC	UCEC.TCGA.2E.A9G8.01A.11R.A40A.07	74.3999895486787
BLCA	BLCA.TCGA.2F.A9KO.01A.11R.A38B.07	47.5285220459493	BLCA	BLCA.TCGA.2F.A9KO.01A.11R.A38B.07	31.2885060492499
BLCA	BLCA.TCGA.2F.A9KP.01A.11R.A38B.07	47.9801669797247	BLCA	BLCA.TCGA.2F.A9KP.01A.11R.A38B.07	58.3643349384662
BLCA	BLCA.TCGA.2F.A9KQ.01A.11R.A38B.07	27.1568125185907	BLCA	BLCA.TCGA.2F.A9KQ.01A.11R.A38B.07	22.5395670233793
BLCA	BLCA.TCGA.2F.A9KR.01A.11R.A38B.07	24.2718194809224	BLCA	BLCA.TCGA.2F.A9KR.01A.11R.A38B.07	12.8344914158524
BLCA	BLCA.TCGA.2F.A9KT.01A.11R.A38B.07	34.9950996485706	BLCA	BLCA.TCGA.2F.A9KT.01A.11R.A38B.07	35.4719559783723
BLCA	BLCA.TCGA.2F.A9KW.01A.11R.A38B.07	84.1377966221166	BLCA	BLCA.TCGA.2F.A9KW.01A.11R.A38B.07	80.3586489814703
ESCA	ESCA.TCGA.2H.A9GF.01A.11R.A37I.31	49.5346429181185	ESCA	ESCA.TCGA.2H.A9GF.01A.11R.A37I.31	61.6522459080734
ESCA	ESCA.TCGA.2H.A9GI.01A.11R.A37I.31	64.1109325732855	ESCA	ESCA.TCGA.2H.A9GI.01A.11R.A37I.31	57.9082984582607
ESCA	ESCA.TCGA.2H.A9GJ.01A.11R.A37I.31	35.069918063564	ESCA	ESCA.TCGA.2H.A9GJ.01A.11R.A37I.31	51.1822820576856
ESCA	ESCA.TCGA.2H.A9GK.01A.11R.A37I.31	40.121498939461	ESCA	ESCA.TCGA.2H.A9GK.01A.11R.A37I.31	41.3252710286176
ESCA	ESCA.TCGA.2H.A9GL.01A.12R.A37I.31	73.8716549802041	ESCA	ESCA.TCGA.2H.A9GL.01A.12R.A37I.31	91.5922675505005
ESCA	ESCA.TCGA.2H.A9GN.01A.11R.A37I.31	81.1101408429048	ESCA	ESCA.TCGA.2H.A9GN.01A.11R.A37I.31	84.118801939953
ESCA	ESCA.TCGA.2H.A9GO.01A.11R.A37I.31	76.2161938667666	ESCA	ESCA.TCGA.2H.A9GO.01A.11R.A37I.31	88.2321685795054
ESCA	ESCA.TCGA.2H.A9GQ.01A.11R.A37I.31	58.3431694215147	ESCA	ESCA.TCGA.2H.A9GQ.01A.11R.A37I.31	81.4119274597774
ESCA	ESCA.TCGA.2H.A9GR.01A.12R.A37I.31	38.4956003631702	ESCA	ESCA.TCGA.2H.A9GR.01A.12R.A37I.31	43.3396829739939
PAAD	PAAD.TCGA.2J.AAB1.01A.11R.A41B.07	32.3540146790368	PAAD	PAAD.TCGA.2J.AAB1.01A.11R.A41B.07	33.575896642411
PAAD	PAAD.TCGA.2J.AAB4.01A.12R.A41B.07	33.2371350563447	PAAD	PAAD.TCGA.2J.AAB4.01A.12R.A41B.07	43.7206687108937
PAAD	PAAD.TCGA.2J.AAB6.01A.11R.A41B.07	37.7610890238063	PAAD	PAAD.TCGA.2J.AAB6.01A.11R.A41B.07	39.7360078420885
PAAD	PAAD.TCGA.2J.AAB9.01A.11R.A41B.07	51.6925469515566	PAAD	PAAD.TCGA.2J.AAB9.01A.11R.A41B.07	49.6589195575784
PAAD	PAAD.TCGA.2J.AABA.01A.21R.A41B.07	22.144630208244	PAAD	PAAD.TCGA.2J.AABA.01A.21R.A41B.07	44.391633841956
PAAD	PAAD.TCGA.2J.AABE.01A.12R.A41B.07	20.4921689700434	PAAD	PAAD.TCGA.2J.AABE.01A.12R.A41B.07	39.5514766659315
PAAD	PAAD.TCGA.2J.AABF.01A.31R.A41B.07	61.2314007732195	PAAD	PAAD.TCGA.2J.AABF.01A.31R.A41B.07	51.8810484914148
PAAD	PAAD.TCGA.2J.AABH.01A.21R.A41B.07	34.1321316399473	PAAD	PAAD.TCGA.2J.AABH.01A.21R.A41B.07	36.1012847992425
PAAD	PAAD.TCGA.2J.AABI.01A.12R.A41B.07	60.4484900013802	PAAD	PAAD.TCGA.2J.AABI.01A.12R.A41B.07	39.8872472362638
PAAD	PAAD.TCGA.2J.AABP.01A.11R.A41B.07	86.7646721894254	PAAD	PAAD.TCGA.2J.AABP.01A.11R.A41B.07	69.5092004838055
PAAD	PAAD.TCGA.2J.AABU.01A.11R.A41B.07	31.1539637210976	PAAD	PAAD.TCGA.2J.AABU.01A.11R.A41B.07	38.3571862419918
PAAD	PAAD.TCGA.2L.AAQA.01A.21R.A38C.07	23.4082619361373	PAAD	PAAD.TCGA.2L.AAQA.01A.21R.A38C.07	29.8250088435608
PAAD	PAAD.TCGA.2L.AAQE.01A.11R.A39D.07	40.8183766466503	PAAD	PAAD.TCGA.2L.AAQE.01A.11R.A39D.07	40.1792916150513
PAAD	PAAD.TCGA.2L.AAQI.01A.12R.A39D.07	30.7763998662714	PAAD	PAAD.TCGA.2L.AAQI.01A.12R.A39D.07	33.5522803231862
PAAD	PAAD.TCGA.2L.AAQJ.01A.12R.A39D.07	27.6073595883383	PAAD	PAAD.TCGA.2L.AAQJ.01A.12R.A39D.07	32.2620891470597
PAAD	PAAD.TCGA.2L.AAQM.01A.11R.A39D.07	51.3602043706771	PAAD	PAAD.TCGA.2L.AAQM.01A.11R.A39D.07	38.326387193125
LIHC	LIHC.TCGA.2V.A95S.01A.11R.A37K.07	60.4177095152659	LIHC	LIHC.TCGA.2V.A95S.01A.11R.A37K.07	49.1110441586162
CESC	CESC.TCGA.2W.A8YY.01A.11R.A37O.07	72.4275044003888	CESC	CESC.TCGA.2W.A8YY.01A.11R.A37O.07	84.8779387380665
LIHC	LIHC.TCGA.2Y.A9GS.01A.12R.A38B.07	70.7537111729326	LIHC	LIHC.TCGA.2Y.A9GS.01A.12R.A38B.07	46.9595802426774
LIHC	LIHC.TCGA.2Y.A9GT.01A.11R.A38B.07	57.4139620907374	LIHC	LIHC.TCGA.2Y.A9GT.01A.11R.A38B.07	42.1659230227037
LIHC	LIHC.TCGA.2Y.A9GU.01A.11R.A38B.07	56.4815954327858	LIHC	LIHC.TCGA.2Y.A9GU.01A.11R.A38B.07	40.6757500571633
LIHC	LIHC.TCGA.2Y.A9GV.01A.11R.A38B.07	57.4139620907374	LIHC	LIHC.TCGA.2Y.A9GV.01A.11R.A38B.07	40.5106897280879
LIHC	LIHC.TCGA.2Y.A9GW.01A.11R.A38B.07	59.7932259270442	LIHC	LIHC.TCGA.2Y.A9GW.01A.11R.A38B.07	43.5370258026901
LIHC	LIHC.TCGA.2Y.A9GY.01A.11R.A38B.07	72.6959774504671	LIHC	LIHC.TCGA.2Y.A9GY.01A.11R.A38B.07	55.0648765305078
LIHC	LIHC.TCGA.2Y.A9GZ.01A.11R.A39D.07	53.4730461934326	LIHC	LIHC.TCGA.2Y.A9GZ.01A.11R.A39D.07	39.4334129253362
LIHC	LIHC.TCGA.2Y.A9H0.01A.11R.A38B.07	61.7799493462296	LIHC	LIHC.TCGA.2Y.A9H0.01A.11R.A38B.07	48.2624093303438
LIHC	LIHC.TCGA.2Y.A9H1.01A.11R.A38B.07	56.8771608551411	LIHC	LIHC.TCGA.2Y.A9H1.01A.11R.A38B.07	48.4885680191663
LIHC	LIHC.TCGA.2Y.A9H2.01A.12R.A38B.07	60.4634911113824	LIHC	LIHC.TCGA.2Y.A9H2.01A.12R.A38B.07	44.7032210154708
LIHC	LIHC.TCGA.2Y.A9H3.01A.11R.A38B.07	55.7152727207373	LIHC	LIHC.TCGA.2Y.A9H3.01A.11R.A38B.07	49.6181042291964
LIHC	LIHC.TCGA.2Y.A9H4.01A.11R.A38B.07	58.3778840238756	LIHC	LIHC.TCGA.2Y.A9H4.01A.11R.A38B.07	44.9977181743349
LIHC	LIHC.TCGA.2Y.A9H5.01A.11R.A38B.07	50.2203692439496	LIHC	LIHC.TCGA.2Y.A9H5.01A.11R.A38B.07	42.8369526301968
LIHC	LIHC.TCGA.2Y.A9H6.01A.11R.A39D.07	59.0737599134948	LIHC	LIHC.TCGA.2Y.A9H6.01A.11R.A39D.07	43.7231900604193
LIHC	LIHC.TCGA.2Y.A9H7.01A.11R.A39D.07	64.7760530843802	LIHC	LIHC.TCGA.2Y.A9H7.01A.11R.A39D.07	48.279905531167
LIHC	LIHC.TCGA.2Y.A9H8.01A.11R.A39D.07	53.1144914766391	LIHC	LIHC.TCGA.2Y.A9H8.01A.11R.A39D.07	42.0922282049037
LIHC	LIHC.TCGA.2Y.A9H9.01A.21R.A39D.07	65.9462154464996	LIHC	LIHC.TCGA.2Y.A9H9.01A.21R.A39D.07	43.6349509801417
LIHC	LIHC.TCGA.2Y.A9HA.01A.11R.A39D.07	62.4865590394345	LIHC	LIHC.TCGA.2Y.A9HA.01A.11R.A39D.07	45.7683907462334
LIHC	LIHC.TCGA.2Y.A9HB.01A.11R.A39D.07	61.5000631751578	LIHC	LIHC.TCGA.2Y.A9HB.01A.11R.A39D.07	42.7491249688897
KIRP	KIRP.TCGA.2Z.A9J1.01A.11R.A38C.07	58.2289636233432	KIRP	KIRP.TCGA.2Z.A9J1.01A.11R.A38C.07	38.9834570760035
KIRP	KIRP.TCGA.2Z.A9J2.01A.11R.A38C.07	57.5337925281092	KIRP	KIRP.TCGA.2Z.A9J2.01A.11R.A38C.07	50.1002483109874
KIRP	KIRP.TCGA.2Z.A9J3.01A.12R.A38C.07	68.7210732248468	KIRP	KIRP.TCGA.2Z.A9J3.01A.12R.A38C.07	48.0955401505324
KIRP	KIRP.TCGA.2Z.A9J5.01A.21R.A38C.07	63.415566034768	KIRP	KIRP.TCGA.2Z.A9J5.01A.21R.A38C.07	46.5403691003264
KIRP	KIRP.TCGA.2Z.A9J6.01A.11R.A38C.07	60.0781867156004	KIRP	KIRP.TCGA.2Z.A9J6.01A.11R.A38C.07	43.2693399797197
KIRP	KIRP.TCGA.2Z.A9J7.01A.11R.A38C.07	59.1962111349809	KIRP	KIRP.TCGA.2Z.A9J7.01A.11R.A38C.07	42.8512169901315
KIRP	KIRP.TCGA.2Z.A9J8.01A.11R.A42S.07	71.9015307136186	KIRP	KIRP.TCGA.2Z.A9J8.01A.11R.A42S.07	45.8965299221296
KIRP	KIRP.TCGA.2Z.A9J9.01A.11R.A42S.07	58.0865727632823	KIRP	KIRP.TCGA.2Z.A9J9.01A.11R.A42S.07	32.968988200328
KIRP	KIRP.TCGA.2Z.A9JD.01A.11R.A42S.07	58.1522873113744	KIRP	KIRP.TCGA.2Z.A9JD.01A.11R.A42S.07	44.3212767015985
KIRP	KIRP.TCGA.2Z.A9JE.01A.11R.A42S.07	66.5124091977835	KIRP	KIRP.TCGA.2Z.A9JE.01A.11R.A42S.07	44.9081258886287
KIRP	KIRP.TCGA.2Z.A9JG.01A.11R.A42S.07	71.7779263021815	KIRP	KIRP.TCGA.2Z.A9JG.01A.11R.A42S.07	47.2906271185043
KIRP	KIRP.TCGA.2Z.A9JI.01A.11R.A42S.07	67.6470632299028	KIRP	KIRP.TCGA.2Z.A9JI.01A.11R.A42S.07	54.4939363391391
KIRP	KIRP.TCGA.2Z.A9JJ.01A.11R.A42S.07	59.5833302061829	KIRP	KIRP.TCGA.2Z.A9JJ.01A.11R.A42S.07	38.6279272206481
KIRP	KIRP.TCGA.2Z.A9JK.01A.11R.A42S.07	65.8996361450594	KIRP	KIRP.TCGA.2Z.A9JK.01A.11R.A42S.07	50.1305869736163
KIRP	KIRP.TCGA.2Z.A9JL.01A.11R.A42S.07	62.2372347845189	KIRP	KIRP.TCGA.2Z.A9JL.01A.11R.A42S.07	44.0543100329265
KIRP	KIRP.TCGA.2Z.A9JM.01A.12R.A42S.07	65.9880074504275	KIRP	KIRP.TCGA.2Z.A9JM.01A.12R.A42S.07	45.8842025869358
KIRP	KIRP.TCGA.2Z.A9JN.01A.21R.A42S.07	51.7299532766096	KIRP	KIRP.TCGA.2Z.A9JN.01A.21R.A42S.07	36.5414342338723
KIRP	KIRP.TCGA.2Z.A9JO.01A.11R.A42S.07	61.799875552155	KIRP	KIRP.TCGA.2Z.A9JO.01A.11R.A42S.07	51.6967414797542
KIRP	KIRP.TCGA.2Z.A9JP.01A.11R.A42S.07	61.3703969714174	KIRP	KIRP.TCGA.2Z.A9JP.01A.11R.A42S.07	44.3905310382459
KIRP	KIRP.TCGA.2Z.A9JQ.01A.11R.A42S.07	51.150162847014	KIRP	KIRP.TCGA.2Z.A9JQ.01A.11R.A42S.07	47.7309023735405
KIRP	KIRP.TCGA.2Z.A9JR.01A.12R.A42S.07	66.4570962549096	KIRP	KIRP.TCGA.2Z.A9JR.01A.12R.A42S.07	44.5284574853617
KIRP	KIRP.TCGA.2Z.A9JS.01A.21R.A42S.07	60.5362248499986	KIRP	KIRP.TCGA.2Z.A9JS.01A.21R.A42S.07	43.9981861233668
KIRP	KIRP.TCGA.2Z.A9JT.01A.11R.A42S.07	52.2537642312449	KIRP	KIRP.TCGA.2Z.A9JT.01A.11R.A42S.07	49.5875104545232
OV	OV.TCGA.30.1714.01A.02R.1567.13	41.1193186521679	OV	OV.TCGA.30.1714.01A.02R.1567.13	48.9120042209439
OV	OV.TCGA.30.1718.01A.01R.1567.13	68.3406930483707	OV	OV.TCGA.30.1718.01A.01R.1567.13	63.4868623996739
OV	OV.TCGA.30.1853.01A.02R.1567.13	50.17257430332	OV	OV.TCGA.30.1853.01A.02R.1567.13	43.5547399779281
OV	OV.TCGA.30.1857.01A.02R.1569.13	27.3495282251855	OV	OV.TCGA.30.1857.01A.02R.1569.13	37.2559676490138
OV	OV.TCGA.30.1862.01A.02R.1568.13	37.7379970534217	OV	OV.TCGA.30.1862.01A.02R.1568.13	40.2057817535378
OV	OV.TCGA.30.1891.01A.01R.1568.13	48.5351052957614	OV	OV.TCGA.30.1891.01A.01R.1568.13	37.9298732147341
OV	OV.TCGA.31.1950.01A.01R.1568.13	58.3400768618186	OV	OV.TCGA.31.1950.01A.01R.1568.13	57.8031542143817
