patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
BC03LN_47	30.2072784076893	neutral	0.296595995663466	35.7213369804863	neutral	0.302791659962447
BC03LN_57	55.0021878360852	inner	0.322176407639275	74.4742421795386	inner	0.335919679126338
BC03LN_61	25.5820831913197	outer	0.330479953689619	11.1426301057849	neutral	0.346644550520433
BC03LN_89	30.5681852541452	neutral	0.353321995923202	15.4132502437735	inner	0.362489478476673
BC04_01	24.8605494746791	inner	0.375277203397196	7.38330599018165	outer	0.384862119043652
BC04_02	60.008148532107	outer	0.200790523372938	72.9692588570291	outer	0.226266951731726
BC04_07	58.8593305554587	inner	0.359641686103968	49.6998091428006	neutral	0.375910850621645
BC04_09	48.1708444219835	inner	0.35977845913071	49.02904751173	outer	0.378281696132606
BC04_11	68.167024852082	neutral	0.146114968232049	73.4161809089323	inner	0.1909164555205
BC04_13	29.8760712352171	outer	0.383985882513913	36.3844930488816	outer	0.387705616050368
BC04_14	66.5228794638294	inner	0.108478571602077	49.2941298952781	outer	0.155090658918135
BC04_16	41.6994220747878	outer	0.209377468763719	59.6891100188356	outer	0.240873657081294
BC04_20	69.9522461564744	inner	0.368162208089779	52.8514753038626	outer	0.379195895172687
BC04_22	58.6211717517108	outer	0.147852026731227	68.1975799468754	outer	0.193855921534709
BC04_23	50.0641864198684	outer	0.36083069499419	63.2147732318097	neutral	0.368166680494898
BC04_24	58.9950194329796	inner	0.385419582082915	62.6725105971503	outer	0.397738398531746
BC04_27	60.7702481724832	inner	0.38224168654637	60.5054305642022	outer	0.390552295049324
