TCGAlong.id	cancer.type	sample.type	mRNAsi	EREG-mRNAsi
TCGA-RD-A8N4-01A-21R-A36D-31	STAD	1	0.185053261	0.387889344
TCGA-RD-A8N5-01A-12R-A36D-31	STAD	1	0.240674157	0.589980878
TCGA-RD-A8N6-01A-11R-A36D-31	STAD	1	0.300891734	0.765930737
TCGA-RD-A8N9-01A-12R-A39E-31	STAD	1	0.266692033	0.693775861
TCGA-RD-A8NB-01A-12R-A39E-31	STAD	1	0.404983154	0.724137823
TCGA-RE-A7BO-01A-11R-A336-31	ESCA	1	0.536017547	0.729395096
TCGA-RG-A7D4-01A-12R-A33R-07	LIHC	1	0.494866752	0.614140256
TCGA-RM-A68T-01A-11R-A35K-07	PCPG	1	0.197466625	0.283587927
TCGA-RM-A68W-01A-11R-A35K-07	PCPG	1	0.253735541	0.328220575
TCGA-RN-A68Q-01A-11R-A30C-07	SARC	1	0.188928031	0.489833305
TCGA-RN-AAAQ-01A-21R-A39D-07	SARC	1	0.26295818	0.438312404
TCGA-RP-A690-06A-11R-A311-07	SKCM	6	0.338260051	0.59029186
TCGA-RP-A693-06A-13R-A311-07	SKCM	6	0.313465653	0.534752557
TCGA-RP-A694-06A-11R-A311-07	SKCM	6	0.413505759	0.597215658
TCGA-RP-A695-06A-11R-A311-07	SKCM	6	0.435434472	0.421949653
TCGA-RP-A6K9-06A-41R-A352-07	SKCM	6	0.324721841	0.577668396
TCGA-RQ-A68N-01A-11R-A31O-07	DLBC	1	0.622652929	0.514605053
TCGA-RQ-A6JB-01A-11R-A31O-07	DLBC	1	0.50201127	0.563764186
TCGA-RQ-AAAT-01A-11R-A39D-07	DLBC	1	0.653002885	0.648927874
TCGA-RS-A6TO-01A-32R-A34R-07	HNSC	1	0.390030073	0.579885777
TCGA-RS-A6TP-01A-12R-A34R-07	HNSC	1	0.544711366	0.577703272
TCGA-RT-A6Y9-01A-12R-A35K-07	PCPG	1	0.241199874	0.367976021
TCGA-RT-A6YA-01A-12R-A35K-07	PCPG	1	0.212714976	0.390421518
TCGA-RT-A6YC-01A-12R-A35K-07	PCPG	1	0.225275665	0.494923347
TCGA-RU-A8FL-01A-11R-A37K-07	COAD	1	0.612881421	0.799981064
TCGA-RW-A67V-01A-11R-A35K-07	PCPG	1	0.299697065	0.253249011
TCGA-RW-A67W-01A-11R-A35K-07	PCPG	1	0.272360843	0.177808251
TCGA-RW-A67X-01A-11R-A35K-07	PCPG	1	0.18278718	0.271781039
TCGA-RW-A67Y-01A-11R-A35K-07	PCPG	1	0.35863947	0.229336878
TCGA-RW-A680-01A-11R-A35K-07	PCPG	1	0.234826494	0.393766424
TCGA-RW-A681-01A-11R-A35K-07	PCPG	1	0.386130694	0.107020521
TCGA-RW-A684-01A-12R-A35K-07	PCPG	1	0.284653942	0.215687221
TCGA-RW-A685-01A-11R-A35K-07	PCPG	1	0.275168085	0.252261327
TCGA-RW-A686-01A-11R-A35K-07	PCPG	1	0.254995232	0.376180163
TCGA-RW-A686-06A-11R-A35K-07	PCPG	6	0.224743303	0.401778343
TCGA-RW-A688-01A-11R-A35K-07	PCPG	1	0.385641517	0.173522801
TCGA-RW-A689-01A-11R-A35K-07	PCPG	1	0.260810565	0.360901721
TCGA-RW-A68A-01A-11R-A35K-07	PCPG	1	0.330571668	0.257142627
TCGA-RW-A68B-01A-11R-A35K-07	PCPG	1	0.308083617	0.200735301
TCGA-RW-A68C-01A-11R-A35K-07	PCPG	1	0.176111338	0.218434162
TCGA-RW-A68D-01A-11R-A35K-07	PCPG	1	0.302794877	0.27478561
TCGA-RW-A68F-01A-11R-A35K-07	PCPG	1	0.312416196	0.092469144
TCGA-RW-A68G-01A-11R-A35K-07	PCPG	1	0.201950726	0.344922934
TCGA-RW-A7CZ-01A-11R-A35K-07	PCPG	1	0.224350897	0.229529806
TCGA-RW-A7D0-01A-11R-A35K-07	PCPG	1	0.277321071	0.260299654
TCGA-RW-A8AZ-01A-11R-A35K-07	PCPG	1	0.248706745	0.430524616
TCGA-RX-A8JQ-01A-11R-A35L-07	PCPG	1	0.236838521	0.263424845
TCGA-RY-A83X-01A-11R-A36H-07	LGG	1	0.368773105	0.538452968
TCGA-RY-A83Y-01A-11R-A36H-07	LGG	1	0.38624756	0.37815672
TCGA-RY-A83Z-01A-11R-A36H-07	LGG	1	0.404822066	0.472869143
TCGA-RY-A840-01A-11R-A36H-07	LGG	1	0.416379492	0.422311394
TCGA-RY-A843-01A-11R-A36H-07	LGG	1	0.356413992	0.4206629
TCGA-RY-A845-01A-11R-A36H-07	LGG	1	0.345108795	0.471811209
TCGA-RY-A847-01A-11R-A36H-07	LGG	1	0.381992438	0.508515763
TCGA-RZ-AB0B-01A-11R-A405-07	UVM	1	0.38101231	0.556675417
TCGA-S2-AA1A-01A-12R-A39D-07	LUAD	1	0.173406822	0.406997691
TCGA-S3-A6ZF-01A-32R-A32P-07	BRCA	1	0.339640701	0.617858898
TCGA-S3-A6ZG-01A-22R-A32P-07	BRCA	1	0.34859335	0.601025976
TCGA-S3-A6ZH-01A-22R-A32P-07	BRCA	1	0.448348739	0.600905396
TCGA-S3-AA0Z-01A-11R-A41B-07	BRCA	1	0.424350484	0.561980937
TCGA-S3-AA10-01A-21R-A41B-07	BRCA	1	0.49148566	0.680897952
TCGA-S3-AA11-01A-31R-A41B-07	BRCA	1	0.299612838	0.568373
TCGA-S3-AA12-01A-11R-A41B-07	BRCA	1	0.400060776	0.606099942
TCGA-S3-AA14-01A-11R-A41B-07	BRCA	1	0.248153611	0.531846571
TCGA-S3-AA15-01A-11R-A41B-07	BRCA	1	0.293641051	0.690386584
TCGA-S3-AA17-01A-11R-A41B-07	BRCA	1	0.372413504	0.578327699
TCGA-S4-A8RM-01A-11R-A37L-07	PAAD	1	0.269188593	0.512627541
TCGA-S4-A8RO-01A-12R-A37L-07	PAAD	1	0.359199338	0.651909505
TCGA-S4-A8RP-01A-11R-A36G-07	PAAD	1	0.159131884	0.544991214
TCGA-S5-A6DX-01A-11R-A31N-07	BLCA	1	0.412659214	0.607233397
TCGA-S5-AA26-01A-11R-A38B-07	BLCA	1	0.404101996	0.466467913
TCGA-S6-A8JW-01A-11R-A430-07	TGCT	1	0.742294224	0.615482285
TCGA-S6-A8JX-01A-11R-A430-07	TGCT	1	0.787942442	0.661339928
TCGA-S6-A8JY-01A-11R-A431-07	TGCT	1	0.804978407	0.450420317
TCGA-S7-A7WL-01A-11R-A35L-07	PCPG	1	0.333395446	0.325220107
TCGA-S7-A7WM-01A-12R-A35L-07	PCPG	1	0.175619177	0.367521563
TCGA-S7-A7WN-01A-12R-A35L-07	PCPG	1	0.273165859	0.340356837
TCGA-S7-A7WO-01A-11R-A35L-07	PCPG	1	0.240972896	0.533423336
TCGA-S7-A7WP-01A-11R-A35L-07	PCPG	1	0.218516875	0.297454589
TCGA-S7-A7WQ-01A-12R-A35L-07	PCPG	1	0.151540168	0.319203148
TCGA-S7-A7WR-01A-11R-A35L-07	PCPG	1	0.310330356	0.29313368
TCGA-S7-A7WT-01A-12R-A35L-07	PCPG	1	0.272324495	0.334792222
TCGA-S7-A7WU-01A-11R-A35L-07	PCPG	1	0.205913786	0.221441163
TCGA-S7-A7WV-01A-11R-A35L-07	PCPG	1	0.118424628	0.511964351
TCGA-S7-A7WW-01A-11R-A35L-07	PCPG	1	0.171874296	0.342438979
TCGA-S7-A7WX-01A-11R-A35L-07	PCPG	1	0.277444251	0.286457723
TCGA-S7-A7X0-01A-12R-A35L-07	PCPG	1	0.189050084	0.20477241
TCGA-S7-A7X1-01A-11R-A35L-07	PCPG	1	0.198040733	0.319649296
TCGA-S7-A7X2-01A-12R-A35L-07	PCPG	1	0.296262876	0.284825695
TCGA-S8-A6BV-01A-21R-A31P-31	ESCA	1	0.323768952	0.750882394
TCGA-S8-A6BW-01A-11R-A31P-31	ESCA	1	0.388093824	0.760480536
TCGA-S9-A6TS-01A-12R-A33Z-07	LGG	1	0.332321269	0.384099485
TCGA-S9-A6TU-01A-12R-A32Q-07	LGG	1	0.32208309	0.489634473
TCGA-S9-A6TV-01A-12R-A34R-07	LGG	1	0.275283213	0.571974394
TCGA-S9-A6TW-01A-12R-A32Q-07	LGG	1	0.355787514	0.535801606
TCGA-S9-A6TX-01A-21R-A32Q-07	LGG	1	0.358166318	0.442243323
TCGA-S9-A6TY-01A-12R-A32Q-07	LGG	1	0.432811744	0.470534653
TCGA-S9-A6TZ-01A-21R-A32Q-07	LGG	1	0.335314022	0.360276599
TCGA-S9-A6U0-01A-12R-A32Q-07	LGG	1	0.210539168	0.719699583
TCGA-S9-A6U1-01A-21R-A33Z-07	LGG	1	0.351678355	0.519535318
TCGA-S9-A6U2-01A-21R-A33Z-07	LGG	1	0.34232404	0.472753319
TCGA-S9-A6U5-01A-12R-A33Z-07	LGG	1	0.357696891	0.446091494
TCGA-S9-A6U6-01A-12R-A33Z-07	LGG	1	0.35764685	0.460449335
TCGA-S9-A6U8-01A-21R-A33Z-07	LGG	1	0.307819329	0.49831621
TCGA-S9-A6U9-01A-11R-A32Q-07	LGG	1	0.243782761	0.433659696
TCGA-S9-A6UA-01A-12R-A33Z-07	LGG	1	0.223434611	0.506370932
TCGA-S9-A6UB-01A-21R-A33Z-07	LGG	1	0.419928429	0.550918268
TCGA-S9-A6WD-01A-12R-A33Z-07	LGG	1	0.403194295	0.416732002
TCGA-S9-A6WE-01A-12R-A33Z-07	LGG	1	0.378818833	0.429151709
TCGA-S9-A6WG-01A-11R-A33Z-07	LGG	1	0.208890806	0.494948988
TCGA-S9-A6WH-01A-12R-A33Z-07	LGG	1	0.428033392	0.31203865
TCGA-S9-A6WI-01A-21R-A33Z-07	LGG	1	0.399822492	0.454495921
TCGA-S9-A6WL-01A-21R-A33Z-07	LGG	1	0.342528679	0.359259936
TCGA-S9-A6WM-01A-12R-A33Z-07	LGG	1	0.291478743	0.446983786
TCGA-S9-A6WN-01A-12R-A33Z-07	LGG	1	0.262216561	0.47408859
TCGA-S9-A6WO-01A-21R-A34F-07	LGG	1	0.360916244	0.506815585
TCGA-S9-A6WP-01A-12R-A34F-07	LGG	1	0.373170213	0.473728431
TCGA-S9-A6WQ-01A-12R-A34F-07	LGG	1	0.330769918	0.640128838
TCGA-S9-A7IQ-01A-21R-A34F-07	LGG	1	0.414423948	0.510059187
TCGA-S9-A7IS-01A-11R-A34F-07	LGG	1	0.422155059	0.728694852
TCGA-S9-A7IX-01A-12R-A34F-07	LGG	1	0.289629533	0.493624132
TCGA-S9-A7IY-01A-11R-A34F-07	LGG	1	0.34107473	0.418271952
TCGA-S9-A7IZ-01A-11R-A34F-07	LGG	1	0.294612125	0.400536369
TCGA-S9-A7J0-01A-11R-A34F-07	LGG	1	0.47433961	0.64409592
TCGA-S9-A7J1-01A-21R-A34R-07	LGG	1	0.363015228	0.496445704
TCGA-S9-A7J2-01A-11R-A34F-07	LGG	1	0.386703101	0.521285185
TCGA-S9-A7J3-01A-21R-A34R-07	LGG	1	0.354248077	0.446642848
TCGA-S9-A7QW-01A-11R-A34F-07	LGG	1	0.387784309	0.556951397
TCGA-S9-A7QX-01A-11R-A34F-07	LGG	1	0.387715016	0.543001644
TCGA-S9-A7QY-01A-11R-A34F-07	LGG	1	0.360548223	0.482732642
TCGA-S9-A7QZ-01A-12R-A34R-07	LGG	1	0.372219388	0.43013876
TCGA-S9-A7R1-01A-12R-A34R-07	LGG	1	0.380330851	0.317927007
TCGA-S9-A7R2-01A-21R-A34R-07	LGG	1	0.253095362	0.533221187
TCGA-S9-A7R3-01A-11R-A34R-07	LGG	1	0.31210791	0.41454602
TCGA-S9-A7R4-01A-12R-A34R-07	LGG	1	0.300842723	0.491922422
TCGA-S9-A7R7-01A-11R-A34R-07	LGG	1	0.208198547	0.590293122
TCGA-S9-A7R8-01A-11R-A34R-07	LGG	1	0.352771423	0.395952532
TCGA-S9-A89V-01A-11R-A36H-07	LGG	1	0.273405579	0.4951178
TCGA-S9-A89Z-01A-11R-A36H-07	LGG	1	0.282052683	0.678920445
TCGA-SA-A6C2-01A-11R-A35L-07	PCPG	1	0.275675748	0.181698102
TCGA-SB-A6J6-01A-11R-A431-07	TGCT	1	0.735904588	0.437519938
TCGA-SB-A76C-01A-11R-A431-07	TGCT	1	0.796191226	0.552756567
TCGA-SC-A6LM-01A-11R-A34F-07	MESO	1	0.277927536	0.487173102
TCGA-SC-A6LN-01A-11R-A34F-07	MESO	1	0.217700477	0.595937513
TCGA-SC-A6LP-01A-11R-A34F-07	MESO	1	0.264677509	0.490957779
TCGA-SC-A6LQ-01A-11R-A34F-07	MESO	1	0.224436857	0.41846835
TCGA-SC-A6LR-01A-11R-A34F-07	MESO	1	0.248081122	0.606235018
TCGA-SC-AA5Z-01A-21R-A40A-07	MESO	1	0.156715746	0.518970049
TCGA-SG-A6Z4-01A-22R-A33J-07	SARC	1	0.213128508	0.445945139
TCGA-SG-A6Z7-01A-12R-A32Q-07	SARC	1	0.107691673	0.426023554
TCGA-SG-A849-01A-11R-A355-07	SARC	1	0.333451526	0.537658543
TCGA-SH-A7BC-01A-11R-A34F-07	MESO	1	0.208430339	0.489042092
TCGA-SH-A7BD-01A-11R-A34F-07	MESO	1	0.261954442	0.522851278
TCGA-SH-A7BH-01A-11R-A34F-07	MESO	1	0.391528313	0.68937074
TCGA-SH-A9CT-01A-11R-A40A-07	MESO	1	0.217631143	0.590197921
TCGA-SH-A9CU-01A-11R-A40A-07	MESO	1	0.296004981	0.671444505
TCGA-SI-A71O-01A-12R-A33J-07	SARC	1	0.263959149	0.419336523
TCGA-SI-A71O-06A-11R-A38C-07	SARC	6	0.324235414	0.371356007
TCGA-SI-A71P-01A-12R-A33J-07	SARC	1	0.196638704	0.485062952
TCGA-SI-A71Q-01A-12R-A33J-07	SARC	1	0.19404272	0.495481064
TCGA-SI-AA8B-01A-11R-A38C-07	SARC	1	0.216461166	0.368257101
TCGA-SI-AA8C-01A-11R-A38C-07	SARC	1	0.085708767	0.476418941
TCGA-SJ-A6ZI-01A-12R-A34R-07	UCEC	1	0.32649317	0.490213256
TCGA-SJ-A6ZJ-01A-12R-A34R-07	UCEC	1	0.322069862	0.399692309
TCGA-SL-A6J9-01A-11R-A31O-07	UCEC	1	0.586410371	0.530844328
TCGA-SL-A6JA-01A-11R-A31O-07	UCEC	1	0.420366196	0.579490446
TCGA-SN-A6IS-01A-11R-A431-07	TGCT	1	0.677667195	0.620112557
TCGA-SN-A84W-01A-11R-A431-07	TGCT	1	0.165814418	0.559168727
TCGA-SN-A84X-01A-11R-A431-07	TGCT	1	0.42430407	0.714322637
TCGA-SN-A84Y-01A-11R-A431-07	TGCT	1	0.949347823	0.824218952
TCGA-SO-A8JP-01A-11R-A431-07	TGCT	1	0.727294954	0.644579354
TCGA-SP-A6QC-01A-11R-A35L-07	PCPG	1	0.329195231	0.313357025
TCGA-SP-A6QD-01A-12R-A35L-07	PCPG	1	0.203595329	0.226705973
TCGA-SP-A6QF-01A-12R-A35L-07	PCPG	1	0.288356476	0.346120545
TCGA-SP-A6QG-01A-12R-A35L-07	PCPG	1	0.268286006	0.22299437
TCGA-SP-A6QH-01A-21R-A35L-07	PCPG	1	0.145392911	0.316974425
TCGA-SP-A6QI-01A-12R-A35L-07	PCPG	1	0.298776616	0.25580637
TCGA-SP-A6QJ-01A-11R-A35L-07	PCPG	1	0.253636835	0.308457404
TCGA-SP-A6QK-01A-11R-A35L-07	PCPG	1	0.178422397	0.544496836
TCGA-SQ-A6I4-01A-11R-A35L-07	PCPG	1	0.200089073	0.400508685
TCGA-SQ-A6I4-11A-11R-A35L-07	PCPG	11	0.26327844	0.59726389
TCGA-SQ-A6I6-01A-11R-A35L-07	PCPG	1	0.324352111	0.207921869
TCGA-SR-A6MP-01A-11R-A35L-07	PCPG	1	0.251874692	0.229978204
TCGA-SR-A6MQ-01A-11R-A35L-07	PCPG	1	0.257612749	0.182556748
TCGA-SR-A6MR-01A-11R-A35L-07	PCPG	1	0.241680979	0.289305016
TCGA-SR-A6MS-01A-11R-A35L-07	PCPG	1	0.265281083	0.32780251
TCGA-SR-A6MT-01A-11R-A35L-07	PCPG	1	0.308137338	0.166900551
TCGA-SR-A6MU-01A-11R-A35L-07	PCPG	1	0.267236189	0.375035551
TCGA-SR-A6MV-01A-11R-A35L-07	PCPG	1	0.249867765	0.118412773
TCGA-SR-A6MX-01A-11R-A35L-07	PCPG	1	0.278380302	0.22623571
TCGA-SR-A6MX-05A-11R-A35L-07	PCPG	5	0.321072394	0.277612201
TCGA-SR-A6MX-06A-11R-A35L-07	PCPG	6	0.318303779	0.19483659
TCGA-SR-A6MY-01A-11R-A35L-07	PCPG	1	0.237279229	0.262566565
TCGA-SR-A6MZ-01A-11R-A35L-07	PCPG	1	0.251707925	0.379917188
TCGA-SR-A6N0-01A-11R-A35L-07	PCPG	1	0.222506578	0.482827549
TCGA-SS-A7HO-01A-21R-A37K-07	COAD	1	0.534995058	0.723655504
TCGA-SU-A7E7-01A-22R-A33R-07	PRAD	1	0.264588358	0.418380475
TCGA-SW-A7EA-01A-12R-A354-31	STAD	1	0.448300258	0.67248149
TCGA-SW-A7EB-01A-11R-A354-31	STAD	1	0.343547257	0.756308479
TCGA-SX-A71R-01A-12R-A33Z-07	KIRP	1	0.237244483	0.166847469
TCGA-SX-A71S-01A-11R-A33Z-07	KIRP	1	0.172749215	0.129452876
TCGA-SX-A71U-01A-12R-A33Z-07	KIRP	1	0.237169874	0.240403899
TCGA-SX-A71V-01A-11R-A33Z-07	KIRP	1	0.286783944	0.297862495
TCGA-SX-A71W-01A-12R-A355-07	KIRP	1	0.223552227	0.206004647
TCGA-SX-A7SL-01A-11R-A355-07	KIRP	1	0.293874778	0.281099762
TCGA-SX-A7SM-01A-11R-A355-07	KIRP	1	0.27166241	0.42821983
TCGA-SX-A7SN-01A-11R-A355-07	KIRP	1	0.239788699	0.224576234
TCGA-SX-A7SO-01A-11R-A355-07	KIRP	1	0.248839354	0.463902771
TCGA-SX-A7SP-01A-11R-A355-07	KIRP	1	0.253073901	0.268006885
TCGA-SX-A7SQ-01A-12R-A36F-07	KIRP	1	0.23578606	0.224851302
TCGA-SX-A7SR-01A-12R-A36F-07	KIRP	1	0.224860904	0.209913746
TCGA-SX-A7SS-01A-11R-A36F-07	KIRP	1	0.205401945	0.194185456
TCGA-SX-A7SU-01A-11R-A36F-07	KIRP	1	0.205223744	0.17557991
TCGA-SY-A9G0-01A-12R-A38B-07	BLCA	1	0.16370945	0.648048736
TCGA-SY-A9G5-01A-11R-A38B-07	BLCA	1	0.29211892	0.46176528
TCGA-T2-A6WX-01A-12R-A34R-07	HNSC	1	0.456851846	0.571735859
TCGA-T2-A6WZ-01A-21R-A34R-07	HNSC	1	0.482156612	0.713788392
TCGA-T2-A6X0-01A-11R-A34R-07	HNSC	1	0.482068646	0.519765877
TCGA-T2-A6X2-01A-12R-A34R-07	HNSC	1	0.373194094	0.549113675
TCGA-T3-A92M-01A-31R-A39I-07	HNSC	1	0.378610493	0.619764057
TCGA-T3-A92N-01A-11R-A39I-07	HNSC	1	0.476819246	0.609153046
TCGA-T7-A92I-01A-11R-A37O-07	KIRC	1	0.288071156	0.568590043
TCGA-T9-A92H-01A-11R-A37K-07	COAD	1	0.569592231	0.830054404
TCGA-TK-A8OK-01A-22R-A36G-07	PRAD	1	0.105110599	0.435421852
TCGA-TM-A7C3-01A-11R-A32Q-07	LGG	1	0.292625488	0.368355437
TCGA-TM-A7C4-01A-11R-A32Q-07	LGG	1	0.388777378	0.590149689
TCGA-TM-A7C5-01A-11R-A32Q-07	LGG	1	0.453714588	0.561364637
TCGA-TM-A7CA-01A-21R-A33Z-07	LGG	1	0.379842243	0.496974738
TCGA-TM-A7CF-01A-11R-A32Q-07	LGG	1	0.382298102	0.539144487
TCGA-TM-A7CF-02A-11R-A32Q-07	LGG	2	0.342933793	0.557579767
TCGA-TM-A84B-01A-11R-A36H-07	LGG	1	0.356030496	0.524926702
TCGA-TM-A84C-01A-11R-A36H-07	LGG	1	0.225296626	0.484618359
TCGA-TM-A84F-01A-11R-A36H-07	LGG	1	0.31650747	0.483557258
TCGA-TM-A84G-01A-11R-A36H-07	LGG	1	0.410825792	0.442763486
TCGA-TM-A84H-01A-11R-A36H-07	LGG	1	0.32922445	0.471099787
TCGA-TM-A84I-01A-11R-A36H-07	LGG	1	0.423677566	0.58144255
TCGA-TM-A84J-01A-11R-A36H-07	LGG	1	0.416429121	0.559364351
TCGA-TM-A84L-01A-11R-A36H-07	LGG	1	0.279421945	0.461804684
TCGA-TM-A84M-01A-11R-A36H-07	LGG	1	0.428114314	0.464529785
TCGA-TM-A84O-01A-11R-A36H-07	LGG	1	0.336381073	0.466879487
TCGA-TM-A84Q-01A-11R-A36H-07	LGG	1	0.327099065	0.494939979
TCGA-TM-A84R-01A-21R-A36H-07	LGG	1	0.395568336	0.457463816
TCGA-TM-A84S-01A-11R-A36H-07	LGG	1	0.358153353	0.461839243
TCGA-TM-A84T-01A-11R-A36H-07	LGG	1	0.35102888	0.48881299
TCGA-TN-A7HI-01A-11R-A34R-07	HNSC	1	0.515650386	0.562542308
TCGA-TN-A7HJ-01A-12R-A34R-07	HNSC	1	0.410778966	0.718541105
TCGA-TN-A7HL-01A-11R-A34R-07	HNSC	1	0.515843171	0.537769879
TCGA-TP-A8TT-01A-12R-A41O-07	PRAD	1	0.266762331	0.546209072
TCGA-TP-A8TV-01A-11R-A41O-07	PRAD	1	0.38068653	0.432431476
TCGA-TQ-A7RF-01A-11R-A33Z-07	LGG	1	0.334094686	0.293668387
TCGA-TQ-A7RG-01A-11R-A33Z-07	LGG	1	0.352774644	0.459041787
TCGA-TQ-A7RH-01A-12R-A34F-07	LGG	1	0.320186291	0.499603389
TCGA-TQ-A7RI-01A-11R-A33Z-07	LGG	1	0.33763585	0.421854913
TCGA-TQ-A7RJ-01A-11R-A33Z-07	LGG	1	0.333893204	0.403468238
TCGA-TQ-A7RK-01A-11R-A33Z-07	LGG	1	0.376766974	0.406198325
TCGA-TQ-A7RK-02A-11R-A36H-07	LGG	2	0.355347374	0.478935919
TCGA-TQ-A7RK-02B-11R-A40A-07	LGG	2	0.346689331	0.504321077
TCGA-TQ-A7RM-01A-11R-A33Z-07	LGG	1	0.457746618	0.715480202
TCGA-TQ-A7RN-01A-11R-A33Z-07	LGG	1	0.370483986	0.427198318
TCGA-TQ-A7RO-01A-11R-A33Z-07	LGG	1	0.352043848	0.453302179
TCGA-TQ-A7RP-01A-21R-A34F-07	LGG	1	0.261074699	0.378652941
TCGA-TQ-A7RQ-01A-11R-A33Z-07	LGG	1	0.399666745	0.417479596
TCGA-TQ-A7RR-01A-21R-A34F-07	LGG	1	0.318964569	0.667788841
TCGA-TQ-A7RS-01A-12R-A33Z-07	LGG	1	0.348698684	0.463179293
TCGA-TQ-A7RU-01A-21R-A34F-07	LGG	1	0.393368484	0.446885666
TCGA-TQ-A7RV-01A-21R-A34F-07	LGG	1	0.354866915	0.533789332
TCGA-TQ-A7RV-02A-11R-A36H-07	LGG	2	0.30148899	0.55129344
TCGA-TQ-A7RW-01A-11R-A33Z-07	LGG	1	0.323749337	0.519247383
TCGA-TQ-A8XE-01A-11R-A36H-07	LGG	1	0.362415045	0.492780072
TCGA-TQ-A8XE-02A-11R-A36H-07	LGG	2	0.319404557	0.590463196
TCGA-TS-A7OU-01B-11R-A40A-07	MESO	1	0.240094262	0.688311615
TCGA-TS-A7OY-01A-11R-A34F-07	MESO	1	0.193109965	0.52245626
TCGA-TS-A7OZ-01A-21R-A40A-07	MESO	1	0.157604032	0.661447383
TCGA-TS-A7P0-01A-11R-A34F-07	MESO	1	0.243999473	0.338907928
TCGA-TS-A7P1-01A-41R-A40A-07	MESO	1	0.210314691	0.396354038
TCGA-TS-A7P3-01A-12R-A34F-07	MESO	1	0.038140583	0.427268956
TCGA-TS-A7P6-01A-21R-A34F-07	MESO	1	0.205370061	0.43171666
TCGA-TS-A7P7-01A-11R-A40A-07	MESO	1	0.274243566	0.405614556
TCGA-TS-A7P8-01A-11R-A34F-07	MESO	1	0.194017868	0.492511734
TCGA-TS-A7PB-01A-11R-A34F-07	MESO	1	0.203403224	0.548668904
TCGA-TS-A8AF-01A-11R-A40A-07	MESO	1	0.190482955	0.529231408
TCGA-TS-A8AI-01A-11R-A40A-07	MESO	1	0.181080249	0.618341217
TCGA-TS-A8AS-01A-21R-A40A-07	MESO	1	0.247969435	0.708052494
TCGA-TS-A8AV-01A-12R-A40A-07	MESO	1	0.182794711	0.471812797
TCGA-TS-A8AY-01A-21R-A40A-07	MESO	1	0.271019088	0.522213651
TCGA-TT-A6YJ-01A-11R-A35L-07	PCPG	1	0.384239868	0.203146901
TCGA-TT-A6YK-01A-11R-A35L-07	PCPG	1	0.139971061	0.264429088
TCGA-TT-A6YN-01A-12R-A35L-07	PCPG	1	0.321104201	0.215277249
TCGA-TT-A6YO-01A-11R-A35L-07	PCPG	1	0.300722607	0.511769945
TCGA-TT-A6YP-01A-21R-A35L-07	PCPG	1	0.183511479	0.39254372
TCGA-UB-A7MA-01A-11R-A33R-07	LIHC	1	0.343807827	0.628104694
TCGA-UB-A7MB-01A-11R-A33R-07	LIHC	1	0.451732963	0.550875519
TCGA-UB-A7MC-01A-11R-A33R-07	LIHC	1	0.432233362	0.501196557
TCGA-UB-A7MD-01A-12R-A352-07	LIHC	1	0.338971176	0.630325684
TCGA-UB-A7ME-01A-11R-A33J-07	LIHC	1	0.369710049	0.556301619
TCGA-UB-A7MF-01A-11R-A33J-07	LIHC	1	0.433116143	0.471943847
TCGA-UB-AA0U-01A-11R-A38B-07	LIHC	1	0.342683157	0.541265292
TCGA-UB-AA0V-01A-11R-A38B-07	LIHC	1	0.268808511	0.552587755
TCGA-UC-A7PD-01A-11R-A352-07	CESC	1	0.474480724	0.562680301
TCGA-UC-A7PF-01A-11R-A352-07	CESC	1	0.43655264	0.462247601
TCGA-UC-A7PG-01A-11R-A42S-07	CESC	1	0.411996155	0.541179489
TCGA-UC-A7PG-06A-11R-A42S-07	CESC	6	0.48445121	0.453589933
TCGA-UC-A7PI-01A-11R-A42S-07	CESC	1	0.458978972	0.607174323
TCGA-UD-AABY-01A-12R-A40A-07	MESO	1	0.041580628	0.302348071
TCGA-UD-AABZ-01A-12R-A40A-07	MESO	1	0.297181443	0.448525559
TCGA-UD-AAC1-01A-11R-A40A-07	MESO	1	0.237585141	0.481371642
TCGA-UD-AAC4-01A-11R-A40A-07	MESO	1	0.265228596	0.45176917
TCGA-UD-AAC5-01A-11R-A40A-07	MESO	1	0.24110747	0.597105892
TCGA-UD-AAC6-01A-11R-A40A-07	MESO	1	0.258594561	0.502218478
TCGA-UD-AAC7-01A-11R-A40A-07	MESO	1	0.291672347	0.624983989
TCGA-UE-A6QT-01A-12R-A32Q-07	SARC	1	0.273016279	0.533404895
TCGA-UE-A6QU-01A-12R-A32Q-07	SARC	1	0.283980234	0.490368472
TCGA-UF-A718-01A-22R-A34R-07	HNSC	1	0.319130702	0.632194674
TCGA-UF-A719-01A-12R-A34R-07	HNSC	1	0.577942162	0.873571727
TCGA-UF-A71A-01A-22R-A34R-07	HNSC	1	0.404750107	0.765930737
TCGA-UF-A71A-06A-11R-A39I-07	HNSC	6	0.463190217	0.846223622
TCGA-UF-A71B-01A-12R-A34R-07	HNSC	1	0.435456465	0.8884513
TCGA-UF-A71D-01A-12R-A34R-07	HNSC	1	0.528588397	0.672370894
TCGA-UF-A71E-01A-31R-A34R-07	HNSC	1	0.457186554	0.760142913
TCGA-UF-A7J9-01A-12R-A34R-07	HNSC	1	0.30316485	0.679113372
TCGA-UF-A7JA-01A-12R-A34R-07	HNSC	1	0.362424095	0.584143542
